item,embedding
453,"[-0.03181479871273041, -0.03604593127965927, -0.01930825039744377, -0.0028591491281986237, 0.002920195460319519, 0.05343862250447273, 0.05168546363711357, -0.031170770525932312, -0.020531151443719864, 0.002698797732591629, 0.0291786827147007, 0.010869305580854416, -0.03296453505754471, 0.03993403539061546, -0.012503735721111298, 0.051816802471876144, 0.05797082558274269, -0.012193311005830765, 0.018976975232362747, -0.011587604880332947, -0.046526748687028885, -0.049564994871616364, -0.05442250147461891, 0.03668015077710152, -0.024328310042619705, 0.008914541453123093, -0.008403543382883072, 0.016313645988702774, -0.05436855927109718, -0.011425893753767014, 0.009380478411912918, -0.05065789073705673, 0.05621246621012688, 0.028085816651582718, -0.051513563841581345, -0.01632993295788765, 0.034768689423799515, 0.014169018715620041, -0.030537083745002747, 0.009171213954687119, 0.04853583499789238, 0.025311391800642014, 0.019114632159471512, -0.007365867495536804, 0.03976238891482353, 0.03655221685767174, 0.044815968722105026, 0.02673540636897087, -0.015614993870258331, 0.011085223406553268, -0.03501629829406738, -0.05685150623321533, -0.008176036179065704, 0.05463403835892677, 0.034775715321302414, -0.031741298735141754, 0.05363113060593605, 0.03230742737650871, -0.02948685921728611, -0.046594321727752686, -0.006499461829662323, -0.01434270665049553, -0.01857813447713852, 0.04944673553109169]"
1581,"[0.009751956909894943, 0.022187408059835434, 0.010690327733755112, 0.04026999697089195, -0.02067960798740387, 0.04794454202055931, -0.007360287010669708, -0.04978329688310623, -0.013248506933450699, 0.01786499097943306, -0.024103738367557526, 0.04763558879494667, -0.026905156672000885, 0.04083381965756416, -0.03317510336637497, 0.03305746987462044, -0.01900424435734749, 0.02161366119980812, 0.04922867938876152, -0.01781393587589264, -0.055996816605329514, 0.030670229345560074, -0.010014764964580536, -0.024755608290433884, -0.00743623822927475, 0.012396629899740219, 0.019141215831041336, -0.004563484340906143, 0.04380328580737114, 0.046377915889024734, -0.022141002118587494, -0.02935262955725193, -0.04244277626276016, 0.05663822963833809, -0.000975295901298523, -0.014209352433681488, -0.0274745374917984, 0.02107897773385048, 0.017285745590925217, 0.05011148378252983, -0.03742390125989914, 0.00703134760260582, 0.026494931429624557, 0.011700790375471115, 0.011604223400354385, 0.05439694598317146, 0.0033009685575962067, -0.04602633789181709, -0.03660017251968384, 0.016981106251478195, 0.04215530678629875, 0.04899958148598671, -0.017301835119724274, 0.041511420160532, -0.046387676149606705, -0.05807175859808922, -0.056519217789173126, -0.02310410514473915, -0.03791290521621704, 0.01950087770819664, -0.01446082815527916, -0.03148443251848221, 0.05691027268767357, 0.027300748974084854]"
1584,"[-0.008052479475736618, 0.028460603207349777, -0.014113076031208038, 0.0257171131670475, 0.02893994376063347, -0.038340434432029724, 0.013054419308900833, 0.04265522584319115, -0.006850317120552063, -0.0021726489067077637, 0.05089319869875908, 0.012710664421319962, 0.005662467330694199, -0.040940478444099426, 0.004659388214349747, 0.03705602511763573, 0.01926690712571144, -0.056891102343797684, 0.0008302293717861176, 0.051951464265584946, -0.007080655544996262, 0.03502996638417244, 0.025911178439855576, 0.026944030076265335, -0.02655418962240219, 0.03363170102238655, 0.010693136602640152, -0.023487720638513565, -0.030053550377488136, 0.04941127076745033, 0.056953687220811844, 0.002401001751422882, -0.004016507416963577, -0.04187377542257309, 0.03406665101647377, -0.05492619425058365, -0.0008294805884361267, -0.0005493201315402985, -0.014324802905321121, -0.029303928837180138, 0.0038196295499801636, 1.1324882507324219e-06, -0.0005445666611194611, 0.05072687938809395, 0.005227904766798019, -0.04113343730568886, -0.04916141927242279, -0.024186063557863235, -0.053882401436567307, 0.04372824355959892, -0.021680615842342377, 0.015330012887716293, -0.039061710238456726, -0.01078827679157257, -0.009732253849506378, -0.028818251565098763, -0.03686370700597763, -0.057789284735918045, 0.04138277843594551, -0.017253421247005463, -0.026756804436445236, -0.03336729109287262, 0.021450866013765335, 0.008565913885831833]"
777,"[0.020810168236494064, 0.033250097185373306, -0.032812751829624176, -0.045914582908153534, -0.036910220980644226, -0.003962859511375427, 0.026477884501218796, 0.008806843310594559, 0.022674139589071274, -0.020337305963039398, 0.01641383394598961, -0.011073525995016098, -0.03463821858167648, 0.007403139024972916, 0.047262098640203476, 0.019879627972841263, 0.00635417178273201, 0.04789042845368385, 0.025642376393079758, 0.012904699891805649, -0.01586826518177986, 0.04236816242337227, 0.019688088446855545, 0.03205646947026253, 0.022785190492868423, -0.05111144855618477, 0.05546426400542259, -0.05649680644273758, -0.0071106478571891785, 0.03907826170325279, -0.04255260154604912, 0.004730794578790665, -0.0019154995679855347, -0.0395355299115181, 0.008618321269750595, -0.009714648127555847, -0.04991527646780014, -0.04457864165306091, 0.009299669414758682, 0.027293790131807327, -0.006212018430233002, 0.03379623219370842, 0.02834005281329155, -0.043970584869384766, 0.03950876370072365, 0.03372659161686897, -0.0047588348388671875, -0.005338195711374283, -0.0381290540099144, -0.04205382615327835, 0.023675326257944107, -0.006486985832452774, 0.030847515910863876, 0.052985597401857376, -0.024291779845952988, 0.023112419992685318, 0.04240668937563896, 0.036473143845796585, -0.04256226122379303, -0.023173261433839798, -0.050367895513772964, -0.020612850785255432, 0.0555398128926754, 0.029270198196172714]"
858,"[-0.009367037564516068, -0.037274643778800964, -0.03145591542124748, 0.01700485870242119, 0.025466930121183395, 0.012754205614328384, -0.04417724907398224, 0.0019396506249904633, 0.026053544133901596, -0.05180773138999939, 0.018701571971178055, -0.053477175533771515, 0.05465928837656975, -0.03790159523487091, 0.031010504812002182, -0.05432753264904022, 0.028008531779050827, -0.04612665995955467, -0.03410939499735832, 0.05369429662823677, 0.035535138100385666, 0.012615140527486801, -0.007036887109279633, 0.022279072552919388, -0.011109691113233566, -0.03216661512851715, 0.0012008771300315857, 0.03485351428389549, 0.0114419125020504, 0.0461077056825161, 0.028491292148828506, 0.029059994965791702, -0.012686293572187424, 0.020792972296476364, 0.0043321214616298676, 0.026655476540327072, -0.0024602413177490234, -0.003944717347621918, 0.01860065385699272, 0.04537142440676689, -0.04141212999820709, -0.006125237792730331, -0.017466258257627487, -0.03468440845608711, -0.04850082844495773, -0.040068283677101135, 0.02315574511885643, 0.04819710925221443, 0.030558321624994278, 0.011389140039682388, -0.016635023057460785, -0.023004237562417984, -0.03572534769773483, 0.03426140919327736, 0.008588571101427078, -0.05100348964333534, -0.03897257521748543, -0.04622764140367508, 0.014495138078927994, -0.01546384021639824, -0.054893024265766144, -0.010756280273199081, -0.013947993516921997, -0.011857431381940842]"
1387,"[-0.04584857448935509, 0.007822584360837936, -0.04030972719192505, 0.0562254972755909, 0.054413821548223495, 0.039549682289361954, -0.05497206747531891, -0.010066092014312744, -0.05598950758576393, -0.04092229902744293, 0.05552365258336067, 0.04360338672995567, 0.043153200298547745, 0.01752714440226555, -0.013026323169469833, 0.01332627609372139, 0.041992876678705215, -0.04635075107216835, 0.051523756235837936, -0.04876821115612984, -0.04589296877384186, 0.02949110046029091, -0.050376810133457184, -0.005649421364068985, -0.04323454201221466, 0.03903816267848015, -0.04547247663140297, 0.03661615028977394, 0.03940046951174736, 0.05102074518799782, 0.023001406341791153, -0.029150139540433884, 0.052178654819726944, 0.03128878399729729, 0.034997325390577316, -0.05362759530544281, 0.025258053094148636, 0.025044988840818405, 0.021923456341028214, 0.015601489692926407, -0.002527683973312378, -0.052470285445451736, 0.048714328557252884, 0.030970338732004166, 0.016414102166891098, -0.014792051166296005, -0.026534389704465866, 0.03928741440176964, 0.023809779435396194, -0.05372137948870659, 0.041409682482481, 0.036014389246702194, 0.006169464439153671, 0.055265162140131, -0.007879596203565598, 0.01779741421341896, 0.0027648136019706726, -0.001759350299835205, -0.03180544078350067, 0.029876884073019028, 0.05590667203068733, 0.0452444814145565, -0.055523280054330826, -0.039291366934776306]"
1577,"[-0.009357757866382599, 0.04828028753399849, -0.01689719781279564, -0.05167699605226517, 0.022805776447057724, -0.004482187330722809, -0.049486469477415085, 0.03420596197247505, 0.032911378890275955, -0.012570846825838089, -0.0304279625415802, -0.011537548154592514, 0.05659216269850731, 0.003147438168525696, -0.035995304584503174, -0.023144681006669998, 0.0063639916479587555, -0.032535161823034286, 0.031613122671842575, -0.01553959771990776, -0.03707199543714523, 0.007515858858823776, -0.04476266726851463, -0.03229137882590294, 0.029979009181261063, 0.04442524537444115, 0.0012352503836154938, -0.05568883568048477, 0.04532615467905998, -0.04144216701388359, -0.030689822509884834, 0.04850545898079872, -0.056553278118371964, 0.004850026220083237, -0.040876246988773346, -0.049031198024749756, -0.05337332561612129, 0.02160719409584999, -0.05836176872253418, 0.04253131523728371, -0.012722533196210861, -0.04465469345450401, 0.040258485823869705, -0.013293396681547165, 0.016469966620206833, -0.01736098900437355, 0.032982226461172104, -0.01777462661266327, -0.04516034573316574, 0.050927210599184036, 0.05301082506775856, -0.048978567123413086, -0.006202541291713715, -0.04715930297970772, 0.0579678900539875, 0.04328908398747444, 0.05204060301184654, -0.02764253318309784, 0.016686562448740005, 0.019108343869447708, -0.011113472282886505, -0.0473332405090332, 0.014330435544252396, -0.03642076253890991]"
36,"[-0.01840439811348915, 0.04380151256918907, -0.050730425864458084, 0.015107523649930954, 0.03934982791543007, 0.03629770502448082, -0.026788968592882156, -0.04369085654616356, -0.03792472183704376, -0.00873933732509613, 0.024728577584028244, 0.0076635368168354034, -0.05050651729106903, -0.008966781198978424, 0.05028247460722923, 0.027828257530927658, 0.022970426827669144, 0.05009406432509422, 0.045338597148656845, -0.042871393263339996, -0.02528083696961403, 0.021628033369779587, 0.05557180568575859, 0.03219544515013695, 0.04275331273674965, -0.023496493697166443, -0.0545663945376873, 0.04595698043704033, -0.028183026239275932, 0.0257192961871624, -0.009666752070188522, 0.03422484174370766, 0.008890394121408463, 0.010258305817842484, -0.03231390193104744, 0.015595626085996628, 0.030635777860879898, 0.0523575134575367, -0.035005971789360046, 0.0073824115097522736, 0.052705068141222, -0.047780126333236694, 0.03319133445620537, -0.03561582788825035, -0.02804662473499775, 0.006168421357870102, 0.018035244196653366, 0.012663502246141434, 0.041361089795827866, -0.02059478685259819, 0.011306863278150558, -0.025103863328695297, 0.040319886058568954, -0.009528618305921555, 0.029673296958208084, 0.0522487573325634, -0.045255377888679504, 0.012169290333986282, 0.033150289207696915, 0.028208445757627487, 0.04320394620299339, 0.016701046377420425, -0.04786798730492592, 0.010067548602819443]"
1334,"[0.01600256934762001, -0.047649264335632324, 0.013311374932527542, 0.0011900290846824646, 0.0006864219903945923, -0.04758170247077942, 0.026691336184740067, -0.040963247418403625, 0.03969409689307213, -0.04469633102416992, -0.03677063807845116, 0.0035784319043159485, -0.037245772778987885, 0.045227181166410446, 0.007315780967473984, -0.04515611380338669, 0.03553140535950661, 0.0024794042110443115, 0.004010822623968124, 0.01869848743081093, -0.027499038726091385, -0.00315089151263237, 0.014360543340444565, 0.014729756861925125, -0.008228078484535217, -0.05725156515836716, -0.01591336727142334, 0.05463479831814766, -0.037910208106040955, -0.002454575151205063, -0.014225911349058151, 0.0476265586912632, 0.028851043432950974, -0.00561237707734108, 0.01681889221072197, 0.05465533211827278, -0.016485251486301422, -0.011108636856079102, -0.011352252215147018, 0.010993439704179764, 0.02932162955403328, -0.04640344902873039, -0.0019827894866466522, 0.023688118904829025, 0.032856229692697525, 0.010324131697416306, 0.02697255089879036, -0.03588642179965973, 0.029193464666604996, 0.005641873925924301, -0.041914843022823334, 0.01728132739663124, -0.03520597890019417, -0.004943236708641052, 0.051124054938554764, -0.010185513645410538, 0.0009911060333251953, -0.023052290081977844, 0.05098363384604454, -0.006064902991056442, 0.0331270806491375, -0.026883870363235474, 0.04912340268492699, -0.054633963853120804]"
1551,"[-0.029374845325946808, 0.04488905891776085, 0.03267615661025047, -0.03972505405545235, -0.0076423995196819305, 0.01862255111336708, 0.012020442634820938, -0.03891575336456299, -0.0561215840280056, -0.02134549245238304, -0.02364061027765274, -0.046715009957551956, 0.021799270063638687, 0.00993911549448967, 0.018155556172132492, -0.008990857750177383, -0.03711482137441635, -0.0032595545053482056, -0.05217759311199188, -0.05746255815029144, 0.015268560498952866, 0.05539245530962944, -0.010035142302513123, 0.011452611535787582, 0.054029349237680435, 0.048655916005373, -0.04082336276769638, -0.030444642528891563, 0.031522829085588455, 0.05664951726794243, 0.052222419530153275, -0.008025839924812317, 0.050583403557538986, -0.025863856077194214, 0.05097666010260582, -0.052395038306713104, 0.05386112257838249, -0.008814629167318344, -0.0034547634422779083, -0.0012152902781963348, -0.05674358084797859, -0.03083670698106289, 0.0035611800849437714, 0.020798806101083755, -0.05332702770829201, -0.00021838024258613586, 0.023145604878664017, -0.051173485815525055, -0.027123045176267624, 0.010706547647714615, 0.053765375167131424, -0.05388489365577698, -0.011591751128435135, -0.03195926547050476, 0.05244620516896248, -0.02514767274260521, -0.02718266099691391, 0.020999323576688766, -0.04292333126068115, -0.02057749778032303, 0.0145142562687397, -0.009906083345413208, 0.043950993567705154, -0.004925891757011414]"
1556,"[-0.02545454353094101, -0.01930082216858864, -0.002465624362230301, -0.039214715361595154, -0.018858332186937332, -0.01750948652625084, 0.04778062924742699, -0.011867571622133255, -0.03317948430776596, -0.025905903428792953, 0.031707946211099625, 0.051146503537893295, -0.051765501499176025, -0.05577423796057701, 0.04107087478041649, 0.04019978269934654, 0.04887380078434944, 0.04317382350564003, 0.002841811627149582, 0.05405532941222191, -0.02112487331032753, 0.01673857495188713, -0.04631916433572769, 0.01943497732281685, 0.050095248967409134, 0.04203746095299721, 0.014812935143709183, 0.005345728248357773, 0.05418580397963524, -0.004139617085456848, -0.025003541260957718, -0.05661832541227341, 0.02106466516852379, -0.017924662679433823, 0.049131590873003006, -0.008689630776643753, -0.011036321520805359, -0.03837431222200394, -0.009379763156175613, -0.023314058780670166, 0.04395560547709465, 0.05623084679245949, -0.04312080889940262, 0.03986154869198799, -0.039560578763484955, 0.02740084007382393, -0.033745646476745605, 0.026469435542821884, -0.012868762016296387, -0.026340581476688385, -0.04436323791742325, -0.020374517887830734, 0.03975836560130119, 0.011954214423894882, 0.030166152864694595, 0.058503422886133194, 0.04616619274020195, -0.0063622258603572845, 0.032711390405893326, 0.012730266898870468, 0.042929310351610184, -0.05633162334561348, 0.036054451018571854, 0.05070297792553902]"
1567,"[-0.02626069262623787, 0.018549133092164993, -0.04450390860438347, 0.05191057547926903, -0.030480457469820976, -0.04736388102173805, 0.02704310044646263, -0.006447352468967438, -0.00990518182516098, 0.05782008543610573, -0.04138808697462082, -0.03490377962589264, 0.053292449563741684, -0.014994941651821136, -0.05829048901796341, -0.016756311058998108, 0.03347303345799446, -0.00151873379945755, -0.012122340500354767, 0.01747932657599449, 0.04361523315310478, 0.018259916454553604, -0.027466969564557076, -0.04526771605014801, -0.00555623322725296, 0.052189040929079056, 0.016897421330213547, 0.05726522579789162, -0.01234971359372139, 0.02396498993039131, 0.03799957409501076, -0.04384453967213631, -0.05415190011262894, 0.012318063527345657, -0.033517926931381226, 0.006433401256799698, 0.017179574817419052, 0.003881264477968216, 0.026864562183618546, 0.007571656256914139, -0.0043773353099823, 0.05192367359995842, 0.012024391442537308, 0.0317252017557621, 0.0006989166140556335, -0.0421946682035923, -0.018581122159957886, 0.019566897302865982, 0.002120044082403183, -0.020168423652648926, 0.04206232354044914, 0.0422116182744503, 0.023463543504476547, 0.04892558231949806, 0.03315247967839241, -0.030684974044561386, 0.0065460242331027985, 0.004491444677114487, 0.02794940397143364, -0.002917177975177765, 0.019736845046281815, -0.028775272890925407, -0.03045632690191269, -0.008776802569627762]"
970,"[0.055662136524915695, 0.01550743356347084, -0.048874516040086746, -0.04856763035058975, 0.010103639215230942, 0.014855187386274338, 0.028864894062280655, -0.0036976709961891174, 0.037392448633909225, -0.03768081218004227, -0.024862993508577347, -0.04638903960585594, -0.038761429488658905, 0.003333617001771927, -0.009568095207214355, 0.02179281786084175, 0.0026360228657722473, -0.012729514390230179, -0.049472227692604065, 0.03488164022564888, 0.028190795332193375, 0.020393524318933487, -0.02779581770300865, 0.017537448555231094, -0.03657256439328194, 0.00810064747929573, -0.032332517206668854, 0.04720854386687279, -0.037485506385564804, -0.021970532834529877, -0.017766714096069336, 0.046180609613657, -0.006867688149213791, 0.04760495200753212, -0.025339454412460327, -0.013415228575468063, -0.039063744246959686, -0.03859430551528931, 0.007146451622247696, 0.013394970446825027, 0.03212091699242592, -0.016269009560346603, -0.01791553571820259, 0.023478340357542038, -0.014694225043058395, 0.023585844784975052, -0.04869985952973366, 0.040537308901548386, -0.02555765211582184, -0.0071345604956150055, 0.0002025999128818512, 0.03428512439131737, -0.0004057064652442932, -0.030405160039663315, 0.051415447145700455, -0.046574950218200684, 0.047298964112997055, -0.044939957559108734, 0.026763517409563065, -0.008839722722768784, 0.0009058825671672821, -0.01999935880303383, 0.008750800043344498, -0.005977101624011993]"
1308,"[-0.022430263459682465, -0.05049508064985275, 0.04279490187764168, -0.033553145825862885, -0.034510187804698944, 0.052102360874414444, 0.026860881596803665, 0.05375354364514351, 0.01830027624964714, 0.004874642938375473, 0.0156761072576046, -0.019231192767620087, 0.055896054953336716, 0.05628564581274986, -0.04059978574514389, -0.014398325234651566, 0.028367403894662857, -0.0019526071846485138, 0.0235900916159153, -0.001447279006242752, 0.0005180612206459045, -0.011605769395828247, 0.03295939788222313, 0.05089832469820976, -0.03863617032766342, 0.047879401594400406, 0.037969816476106644, -0.05510692298412323, 0.02580750361084938, 0.045119863003492355, 0.029592398554086685, -0.011214464902877808, 0.0122588612139225, 0.0036230385303497314, -0.006598230451345444, 0.03959274664521217, 0.024098139256238937, -0.03957401216030121, -0.05196751654148102, -0.049822691828012466, 0.007761705666780472, 0.040081631392240524, -0.037708863615989685, 0.008974473923444748, 0.0031210146844387054, -0.017899569123983383, -0.057221200317144394, -0.04947721213102341, 0.04674021527171135, 0.03748354688286781, 0.024999622255563736, -0.02576449140906334, -0.015986856073141098, 0.03617185726761818, -0.044908393174409866, -0.014991074800491333, -0.05116864666342735, 0.056824419647455215, -0.02973213605582714, -0.032568901777267456, 0.04827990010380745, -0.028339233249425888, 0.022673610597848892, -0.054723650217056274]"
1412,"[-0.021103322505950928, -0.005181163549423218, 0.006266828626394272, -0.0010657645761966705, 0.009304884821176529, -0.04283076524734497, -0.010685306042432785, -0.0010223127901554108, 0.03890211507678032, -0.03840187191963196, 0.05067608132958412, 0.04219352826476097, -0.015579752624034882, 0.04710715636610985, 0.002499982714653015, -0.027123436331748962, 0.0562652088701725, -0.022887349128723145, -0.018750090152025223, 0.03866910561919212, -0.028347032144665718, -0.01010315865278244, -0.016872789710760117, -0.00203670933842659, -0.029894884675741196, 0.006852898746728897, -0.03521622344851494, 0.055287767201662064, -0.012921471148729324, 0.036878105252981186, -0.009673930704593658, 0.0061525218188762665, -0.009145721793174744, -0.03163428604602814, -0.031631577759981155, 0.012762229889631271, 0.021432172507047653, 0.022549975663423538, 0.03405686095356941, 0.03594495728611946, 0.041439224034547806, 0.023287858814001083, 0.026525434106588364, 0.03263473883271217, 0.0028444044291973114, 0.021461229771375656, -0.005248691886663437, -0.044807497411966324, -0.003898918628692627, -0.04868606477975845, -0.05741249769926071, -0.0017784424126148224, 0.03732754662632942, 0.05475282296538353, 0.02641972526907921, 0.023388225585222244, -0.02644032984972, -0.02245880290865898, 0.029070604592561722, 0.042427513748407364, -0.014587823301553726, 0.028804142028093338, -0.0012614615261554718, 0.04758238419890404]"
1564,"[-0.017341777682304382, -0.01339968666434288, 0.005057338625192642, -0.0272284634411335, 0.010985840111970901, 0.049389880150556564, 0.0543542318046093, -0.028239818289875984, -0.003735136240720749, 0.025339249521493912, -0.015261098742485046, 0.020480353385210037, 0.00756734237074852, 0.051303405314683914, 0.04329899325966835, -0.034976158291101456, 0.025631729513406754, 0.03246869519352913, -0.04033578187227249, -0.04776281490921974, -0.01701504737138748, 0.0032713748514652252, 0.05604763701558113, 0.057345811277627945, -0.016906891018152237, 0.03299976512789726, -0.010456394404172897, 0.05793773755431175, -0.0033400095999240875, 0.0011214762926101685, -0.022364836186170578, 0.03206932917237282, -0.00813927873969078, 0.04704665020108223, 0.0073501355946063995, 0.021406415849924088, 0.02897627279162407, -0.05706651136279106, 0.014251824468374252, 0.03897887095808983, -0.05450844392180443, -0.049954984337091446, -0.019956529140472412, 0.005554724484682083, 0.04068645462393761, 0.02435394749045372, -0.04979239031672478, 0.028652992099523544, -0.016775675117969513, -0.024390727281570435, -0.029568655416369438, -0.04240376874804497, 0.019258026033639908, 0.053745660930871964, 0.028512325137853622, -0.04426058009266853, 0.05344803258776665, -0.036039769649505615, -0.05399880185723305, 0.03244657441973686, -0.005370341241359711, -0.053166572004556656, 0.05031466856598854, 0.005504686385393143]"
1192,"[-0.03934988006949425, 0.02840827777981758, -0.05174333602190018, 0.00734289363026619, -0.04083150625228882, 0.050434377044439316, 0.046575237065553665, -0.053577639162540436, 0.01014387235045433, -0.020553722977638245, 0.022710133343935013, -0.019821565598249435, 0.02029542252421379, -0.006387483328580856, 0.050072308629751205, 0.04991597309708595, -0.05593521147966385, -0.011378645896911621, -0.01741917058825493, 0.00796351209282875, -0.035151708871126175, -0.01545645296573639, 0.0235915370285511, 0.020094159990549088, 0.04486149922013283, -0.028615111485123634, -0.05458863824605942, -0.03366366773843765, 0.04782700166106224, 0.054012130945920944, 0.019485395401716232, 0.05762433633208275, -0.049516890197992325, -0.023699603974819183, 0.037707146257162094, -0.02078818529844284, 0.023385021835565567, 0.05134021118283272, 0.0024698562920093536, -0.038789257407188416, -0.039960362017154694, 0.05411256477236748, 0.014282304793596268, -0.03642510622739792, 0.05206536129117012, -0.03420836851000786, -0.04235493391752243, 0.027533087879419327, -0.013307198882102966, -0.00544704869389534, 0.03963546082377434, -0.012697733938694, 0.009805228561162949, 0.04730386659502983, 0.0577319972217083, 0.04480719938874245, 0.04923436418175697, -0.05107618123292923, -0.026203766465187073, -0.04545624554157257, 0.018200304359197617, -0.0009782388806343079, -0.03790167346596718, -0.011842213571071625]"
1544,"[0.05083351954817772, 0.004611682146787643, -0.03652333468198776, 0.015025768429040909, 0.02756323292851448, -0.05027942359447479, 0.013773690909147263, 0.01156466081738472, -0.03291375935077667, -0.0283980593085289, 0.009664658457040787, -0.004633676260709763, 0.004344124346971512, -0.046836793422698975, 0.02346283569931984, -0.05791342258453369, -0.039210278540849686, 0.048471059650182724, 0.008856009691953659, -0.027287989854812622, 0.021905940026044846, -0.02375040203332901, -0.05292621627449989, 0.03807980939745903, 0.02964630350470543, 0.04664614424109459, -0.038574814796447754, 0.012754630297422409, -0.02185746654868126, 0.02724490687251091, -0.028208792209625244, -0.04490985348820686, 0.0276162289083004, -0.04154777526855469, 0.03911769017577171, -0.016827449202537537, 0.019658658653497696, -0.008353501558303833, 0.051942724734544754, -0.033761270344257355, 0.0017167776823043823, -0.045278437435626984, 0.05304175987839699, -0.037508174777030945, 0.04732123389840126, 0.04164299741387367, 0.016538221389055252, 0.03841777518391609, -0.022048283368349075, -0.015890035778284073, -0.02040310949087143, -0.04007162153720856, 0.030294638127088547, -0.04818522930145264, 0.011055249720811844, 0.026134591549634933, 0.05055839940905571, 0.04850145801901817, -0.00125880166888237, -0.031695105135440826, -0.020672816783189774, -0.03867677226662636, -0.00394294410943985, 0.030630748718976974]"
1574,"[0.012339916080236435, 0.016702082008123398, 0.04165808483958244, -0.011639248579740524, -0.018232785165309906, 0.010785002261400223, -0.042712412774562836, -0.05550125241279602, 0.021825317293405533, 0.012168120592832565, 0.012346435338258743, -0.013845790177583694, -0.0024274103343486786, 0.05615784600377083, 0.05531042441725731, 0.010700110346078873, -0.051299285143613815, 0.05266469344496727, -0.012786559760570526, -0.052755970507860184, -0.04338556528091431, 0.04423835501074791, -0.04328315332531929, -0.04917818680405617, -0.056866273283958435, 0.0343162827193737, 0.02555154636502266, 0.024691615253686905, 0.03917611762881279, 0.042018208652734756, 0.048883404582738876, -0.01606886088848114, -0.038750968873500824, -0.031895190477371216, 0.008837204426527023, 0.03532126173377037, 0.026647504419088364, 0.040274735540151596, 0.04543444141745567, 0.012198295444250107, 0.023863550275564194, -0.04006616026163101, 0.023859579116106033, -0.04574824497103691, 0.05584505572915077, 0.05513135716319084, -0.009373646229505539, -0.0037003271281719208, 0.014561202377080917, -0.005294010043144226, 0.021197419613599777, 0.015087764710187912, 0.032048072665929794, 0.05630107596516609, -0.030740292742848396, 0.02261563017964363, -0.01522989571094513, -0.05542200803756714, -0.02330147475004196, 0.032621923834085464, 0.0461132638156414, -0.04392312839627266, -0.017382122576236725, -0.028223320841789246]"
668,"[0.05582987889647484, 0.030597936362028122, -0.004641823470592499, 0.017043504863977432, 0.021931219846010208, -0.0006783083081245422, 0.030570585280656815, 0.050393421202898026, 0.04280712082982063, 0.03403398022055626, 0.001253027468919754, -0.03529797121882439, 0.053377073258161545, -0.027619527652859688, -0.035116977989673615, 0.0327303521335125, 0.03227098658680916, -0.029660696163773537, 0.010281611233949661, -0.006779126822948456, -0.02229136973619461, -0.025970619171857834, 0.03723609820008278, -0.054747551679611206, -0.050112783908843994, 0.02314237877726555, 0.03050261363387108, -0.023107830435037613, -0.02548970654606819, -0.03692846745252609, -0.01528075709939003, -0.01139814406633377, 0.0008358843624591827, 0.0012050755321979523, 0.0004372633993625641, -0.012761037796735764, -0.024365101009607315, 0.04829378053545952, -0.04208006709814072, 0.034170445054769516, -0.0062130652368068695, -0.015967562794685364, -0.009942211210727692, 0.02858905866742134, -0.05273120850324631, 0.05592377856373787, 0.024641510099172592, -0.030750473961234093, 0.038089852780103683, 0.013514425605535507, -0.05499685928225517, -0.04219648241996765, 0.0033041387796401978, 0.028922926634550095, 0.0019058361649513245, 0.04282059147953987, 0.02670620009303093, 0.030678536742925644, -0.02841246873140335, -0.03089991584420204, -0.05199085548520088, -0.05852704122662544, -0.020575392991304398, -0.04851800575852394]"
1535,"[0.03886167332530022, 0.02229056879878044, 0.03653104230761528, 0.0498967282474041, 0.00806768611073494, -0.01132877916097641, -0.05636487156152725, 0.035693082958459854, -0.04900531470775604, -0.013705655932426453, 0.018188361078500748, 0.0030112117528915405, -0.04258172959089279, 0.05287529155611992, -0.012755930423736572, -0.057404257357120514, 0.05750599876046181, -0.0025687627494335175, 0.02979433164000511, -0.04742773249745369, 0.04351935163140297, 0.05399785563349724, 0.055212583392858505, -0.003807518631219864, 0.0018369406461715698, -0.056124549359083176, 0.041241806000471115, 0.012932155281305313, 0.04903830960392952, 0.004140730947256088, 0.018490422517061234, 0.004689309746026993, 0.04293821379542351, 0.015004608780145645, -0.002082090824842453, -0.010515362024307251, 0.04863156005740166, -0.03868493437767029, 0.014246370643377304, -0.0146702341735363, -0.024328798055648804, 0.05706488713622093, 0.025571804493665695, 0.05154433473944664, 0.0106995590031147, 0.03914407268166542, -0.0006575658917427063, 0.03431238606572151, 0.024378005415201187, 0.012077819555997849, 0.024770338088274002, -0.001772705465555191, 0.023920629173517227, 0.001428946852684021, 0.02338065579533577, 0.02490783855319023, -0.008006300777196884, -0.01887260004878044, 0.029369335621595383, 0.039017025381326675, -0.036512430757284164, -0.0022888444364070892, 0.039556022733449936, -0.05529387667775154]"
