user,embedding
924,"[0.061648301780223846, -0.0003759115934371948, -0.0008088052272796631, -0.04764028266072273, -0.03910411149263382, -0.04886564612388611, -0.057803280651569366, 0.04154089093208313, -0.05061384290456772, 0.022889547049999237, 0.0652584508061409, -0.05719991773366928, 0.023493856191635132, 0.04720613360404968, 0.052878640592098236, 0.0057272836565971375, 0.0009252205491065979, 0.035853251814842224, 0.04982093721628189, 0.04029529541730881, 0.05732663720846176, -0.00279439240694046, -0.015629470348358154, -0.03622455894947052, 0.05224933475255966, -0.062523752450943, -0.004415683448314667, 0.02747350186109543, 0.057498179376125336, -0.026037223637104034, 0.003969363868236542, 0.008677415549755096, -0.06515907496213913, -0.023204054683446884, 0.01761528104543686, -0.05036040395498276, 0.05177759379148483, 0.03854185342788696, -0.06210467964410782, 0.014107830822467804, -0.04595084860920906, 0.015874892473220825, -0.006520412862300873, -0.037112198770046234, 0.0567178800702095, -0.07644287496805191, -0.03279529884457588, -0.04637766256928444, -0.027257543057203293, -0.003855086863040924, 0.02225293219089508, -0.02488665282726288, -0.0276806578040123, -0.0007340535521507263, -0.06897241622209549, 0.010470464825630188, 0.029136300086975098, 0.00954601913690567, -0.04255826771259308, -0.028696440160274506, 0.0746123269200325, -0.008494339883327484, -0.016495659947395325, -0.031133316457271576]"
505,"[-0.048701852560043335, 0.0684593990445137, 0.03741433471441269, -0.020225804299116135, -0.0041766539216041565, 0.008066706359386444, -0.008912727236747742, 0.05817089229822159, -0.03568321093916893, 0.06290929764509201, 0.01577915996313095, -0.050713911652565, -0.04251423105597496, 0.06465538591146469, -0.04381657391786575, -0.015470121055841446, 0.058120064437389374, 0.07050704210996628, 0.004998251795768738, 0.05560026317834854, 0.0004163980484008789, 0.05516984313726425, 0.051752589643001556, -0.04768870025873184, -0.019504863768815994, 0.02712126076221466, 0.06422152370214462, -0.03423108905553818, -0.007233016192913055, -0.057000674307346344, 0.009419642388820648, 0.03501635044813156, 0.03600219637155533, -0.03201070427894592, -0.053396500647068024, 0.0393381342291832, -0.019013728946447372, 0.030823104083538055, 0.019544444978237152, -0.011310502886772156, 0.0680229589343071, 0.0638730600476265, -0.0012761205434799194, -0.06604398041963577, -0.03678470477461815, -0.06960143148899078, 0.06323835998773575, 0.07115057855844498, 0.004445396363735199, 0.0459664985537529, 0.06376547366380692, 0.03859701007604599, 0.03952822834253311, -0.014536909759044647, 0.07029149681329727, -0.06670107692480087, 0.017669811844825745, -0.005217112600803375, -0.05877685546875, -0.04106172174215317, 0.0075385719537734985, 0.06558703631162643, -0.05136634409427643, 0.03573880344629288]"
832,"[-0.03251184895634651, 0.07566087692975998, 0.007345929741859436, -0.07215116918087006, -0.042702194303274155, -0.044357966631650925, -0.07498638331890106, -0.0463961586356163, 0.014444999396800995, -0.05504351481795311, -0.05388970673084259, -0.03976107016205788, 0.06361512094736099, 0.044750720262527466, 0.06452109664678574, 0.03966641426086426, -0.011095389723777771, 0.03546825796365738, -0.0033595338463783264, -0.049430616199970245, -0.06650792807340622, 0.07249989360570908, 0.05136401206254959, 0.04410748928785324, 0.021580420434474945, 0.02016117423772812, -0.04277677461504936, 0.018035680055618286, 0.04134660214185715, -0.05284636467695236, -0.028388649225234985, 0.022700093686580658, 0.04299415647983551, 0.05640866607427597, 0.0669877901673317, 0.056285105645656586, 0.05924680083990097, -0.06818722933530807, -0.051758602261543274, 0.011174023151397705, 0.04861774295568466, -0.06510814279317856, 0.03276795148849487, -0.07122670859098434, -0.054424963891506195, 0.017914853990077972, 0.06713076680898666, -0.030637800693511963, 0.02040526270866394, -0.041713401675224304, 0.03339042514562607, -0.012386828660964966, 0.005966372787952423, 0.020660385489463806, 0.07102877646684647, -0.05704514682292938, 0.038294896483421326, 0.07488388568162918, 0.05098337680101395, -0.07277456670999527, -0.013242974877357483, 0.04629606753587723, -0.028036877512931824, -0.03595607727766037]"
244,"[0.05782303959131241, -0.058671023696660995, -0.07642959803342819, -0.001413501799106598, 0.05115937441587448, -0.07256457954645157, -0.04100436717271805, 0.051144517958164215, -0.05158929154276848, 0.0005527064204216003, -0.02467673271894455, -0.05589911341667175, -0.026496760547161102, -0.039815813302993774, -0.06514148414134979, 0.030574873089790344, -0.06286831200122833, -0.054823849350214005, 0.05205122381448746, -0.06050913780927658, -0.004695780575275421, -0.045396093279123306, -0.020404040813446045, 0.04688771814107895, -0.028179705142974854, -0.04260581359267235, 0.06517889350652695, 0.0700032189488411, 0.000809304416179657, -0.02657424658536911, 0.05706638842821121, -0.04288635775446892, 0.05014795809984207, 0.04859209805727005, -0.027917705476284027, 0.07519852370023727, 0.05436693876981735, -0.03638767823576927, 0.0578458234667778, 0.06009504944086075, 0.054218001663684845, -0.019701726734638214, 0.031990811228752136, 0.05306347459554672, 0.033100664615631104, -0.07536853104829788, 0.02462197095155716, -0.01048067957162857, 0.023559868335723877, 0.04644337296485901, -0.035929836332798004, -0.05301917344331741, 0.023030675947666168, 0.01585540920495987, -0.03553193062543869, 0.02376800775527954, 0.05791347473859787, -0.05218329280614853, 0.0381343737244606, -0.028248030692338943, 0.045813463628292084, 0.00646393746137619, 0.0722602978348732, -0.013655535876750946]"
567,"[0.0024748891592025757, -0.06665248423814774, -0.05113857984542847, 0.035253532230854034, 0.05468537658452988, 0.046463027596473694, 0.07103169709444046, -0.01574142649769783, 0.03610479086637497, -0.051308177411556244, -0.034952305257320404, -0.04072386026382446, -0.005138292908668518, -0.07364547252655029, 0.02228298783302307, 0.05096227675676346, 0.02495211362838745, -0.07213632017374039, 0.06353671103715897, -0.020882222801446915, 0.04250840097665787, 0.02222272753715515, 0.06516892462968826, 0.07215254753828049, 0.06561139971017838, 0.060207970440387726, -0.06606531888246536, 0.003928139805793762, 0.07471822947263718, -0.012893371284008026, 0.004359684884548187, -0.03769601136445999, -0.0012186914682388306, 0.02292371541261673, -0.05767127126455307, -0.012903682887554169, -0.038992587476968765, 0.021644823253154755, 0.039343319833278656, 0.02697807550430298, -0.05530649051070213, -0.010002344846725464, -0.06491518020629883, 0.0502423420548439, 0.019726000726222992, -0.05163828283548355, -0.023269351571798325, 0.0709613785147667, 0.04189480096101761, 0.011193454265594482, 0.007880397140979767, 0.05218511074781418, -0.03409695252776146, -0.027833856642246246, 0.007323123514652252, -0.006112948060035706, 0.0298360213637352, 0.06433127075433731, 0.06680280715227127, -0.059542588889598846, -0.06394793838262558, 0.07206474989652634, -0.04294171556830406, -0.03239250183105469]"
876,"[0.07426027208566666, 0.07357349246740341, -0.06021556630730629, 0.025415420532226562, 0.07144210487604141, -0.06312830746173859, 0.02140466868877411, 0.06848428398370743, -0.06303524225950241, 0.06226757913827896, -0.04634110629558563, 0.018996119499206543, -0.02899380400776863, -0.0026832595467567444, -0.0036197155714035034, 0.050726063549518585, 0.04586806893348694, 0.07263054698705673, 0.026638835668563843, -0.07228438556194305, -0.010596685111522675, 0.05226191133260727, -0.018874965608119965, -0.04293408617377281, 0.00598134845495224, 0.016437597572803497, -0.004808336496353149, 0.012420259416103363, 0.04157540947198868, -0.011373303830623627, -0.02080567181110382, -0.03157644346356392, -0.006685800850391388, -0.02105794847011566, -0.02850581705570221, 0.006976336240768433, -0.056707147508859634, 0.06682116538286209, -0.060469646006822586, -0.03019220381975174, 0.02324497699737549, 0.04831620305776596, 0.04853465408086777, -0.032543063163757324, 0.02006375789642334, -0.0353722907602787, -0.0624360628426075, 0.05181274563074112, 0.0431208536028862, -0.002353072166442871, -0.07477501034736633, -0.069597989320755, 0.012774474918842316, -0.05741047486662865, 0.05565273016691208, 0.035033732652664185, -0.06335164606571198, 0.03607974201440811, 0.06603843718767166, 0.009572304785251617, 0.02175694704055786, 0.062439002096652985, 0.06475482136011124, -0.012542814016342163]"
563,"[-0.007669173181056976, -0.051341719925403595, -0.025871969759464264, 0.05172964185476303, 0.07004904001951218, 0.03760875016450882, -0.06085362657904625, 0.027629591524600983, -0.0024100393056869507, -0.009532347321510315, -0.009806588292121887, -0.07429761439561844, 0.03333257883787155, -0.02740909531712532, -0.042022284120321274, 0.056812115013599396, 0.06068430095911026, 0.02303183823823929, -0.01941310614347458, -0.04090326651930809, -0.07184671610593796, 0.04862039536237717, -0.05017048120498657, 0.06521937996149063, 0.03368745744228363, -0.0627608671784401, 0.04305324703454971, -0.030194219201803207, 0.06280011683702469, -0.032590754330158234, -0.07601626217365265, 0.02369801700115204, -0.004046574234962463, -0.05931944400072098, -0.0747140571475029, -0.036613572388887405, 0.07651156932115555, 0.05338180810213089, 0.0595521405339241, -0.06009858474135399, -0.027297258377075195, 0.03061545640230179, -0.07638201117515564, -0.052122533321380615, -0.04872788488864899, 0.03805626928806305, -0.01972644403576851, 0.027218565344810486, 0.03870741277933121, 0.017471738159656525, 0.012493990361690521, -0.04398766905069351, 0.07480249553918839, 0.042799144983291626, 0.02149062603712082, 0.01325022429227829, -0.05995777249336243, -0.07617568224668503, -0.019166257232427597, 0.02194008231163025, -0.027564741671085358, -0.03906327486038208, 0.06999026983976364, -0.041686780750751495]"
687,"[0.0330994576215744, -0.06700288504362106, -0.02682552859187126, -0.06758972257375717, -0.017893057316541672, 0.04021222144365311, -0.05201362073421478, -0.019214089959859848, 0.0083150714635849, -0.015111271291971207, 0.06670301407575607, 0.013250969350337982, -0.017711136490106583, 0.020716004073619843, 0.006326727569103241, -0.005207128822803497, 0.022903844714164734, 0.05749859660863876, 0.01611446589231491, -0.051473818719387054, 0.03262951970100403, 0.05105512589216232, -0.028235018253326416, 0.06997136026620865, 0.06382962316274643, 0.03546345978975296, -0.0693482756614685, 0.07438141852617264, -0.00451863557100296, 0.058812983334064484, -0.04146493226289749, 0.012942321598529816, -0.06177297234535217, 0.03470894694328308, 0.026193462312221527, 0.06563670188188553, 0.050725050270557404, -0.07330632209777832, -0.03814826160669327, -0.0655718594789505, 0.03907742351293564, -0.040535710752010345, -0.002927713096141815, -0.008301734924316406, -0.06463626772165298, -0.018988553434610367, -0.016032837331295013, -0.03764979913830757, -0.07200878113508224, -0.030330684036016464, -0.02558606117963791, 0.0025052279233932495, 0.03950175642967224, -0.05277390033006668, 0.016990654170513153, 0.030617401003837585, 0.04091043025255203, 0.011747032403945923, -0.06166987866163254, 0.0006585642695426941, 0.029481954872608185, 0.006611242890357971, 0.03199724853038788, -0.020578883588314056]"
190,"[0.004672423005104065, -0.061851538717746735, 0.041913703083992004, 0.022402241826057434, 0.05728743225336075, -0.01841399446129799, 0.043737657368183136, 0.02264169603586197, 0.04507165402173996, 0.01913110911846161, -0.015651948750019073, 0.04910992830991745, 0.021236859261989594, -0.03143352270126343, 0.05861794203519821, 0.07539219409227371, 0.06175253540277481, 0.07403943687677383, -0.053314805030822754, -0.06485428661108017, -0.007793687283992767, 0.021057404577732086, -0.06769596040248871, 0.04618532955646515, 0.07282917946577072, 0.03801465779542923, 0.03750739246606827, 0.03578672558069229, 0.07366157323122025, 0.012723125517368317, 0.038300253450870514, 0.03065314143896103, -0.010811761021614075, 0.05125995725393295, -0.04307299852371216, -0.007565505802631378, 0.058764971792697906, 0.007378377020359039, 0.0035955309867858887, 0.06915948539972305, 0.01683175563812256, 0.03785576671361923, 0.06494071334600449, 0.016204357147216797, -0.003216952085494995, 0.013842545449733734, -0.014035895466804504, -0.061086900532245636, -0.010317280888557434, 0.0499923899769783, -0.07150425761938095, 0.0680183544754982, 0.024450764060020447, 0.002833425998687744, -0.01952187716960907, 0.04416605830192566, -0.006020188331604004, 0.02505527436733246, -0.05849815905094147, -0.005142837762832642, -0.039350368082523346, -0.03266340121626854, 0.05852360278367996, 0.024585969746112823]"
783,"[0.07420098036527634, 0.053139664232730865, 0.061942972242832184, -0.004030503332614899, -0.03363730013370514, -0.00877300649881363, -0.023978520184755325, -0.007203847169876099, -0.06133729964494705, 0.07117751985788345, -0.029466211795806885, -0.07256168127059937, -0.07166817784309387, 0.04586062580347061, 0.05619785934686661, 0.020756781101226807, 0.019660569727420807, -0.010648898780345917, -0.035736359655857086, 0.03964265435934067, 0.039828866720199585, -0.049143314361572266, 0.017611555755138397, 0.0707240030169487, -0.007267020642757416, -0.07049256563186646, 0.036623433232307434, 0.03532060235738754, -0.04533294215798378, -0.014221936464309692, -0.06957220286130905, -0.04908556491136551, 0.019884049892425537, 0.04104618728160858, -0.06348726898431778, 0.0150589719414711, -0.06201675534248352, -0.032706089317798615, 0.07696343213319778, 0.009557366371154785, -0.03264941647648811, 0.03835386782884598, 0.003019005060195923, -0.012636691331863403, 0.05902782827615738, -0.0657719224691391, 0.06684442609548569, -0.06991283595561981, -0.010570958256721497, -0.057082779705524445, 0.0069274455308914185, -0.014279402792453766, 0.019642092287540436, 0.05960235744714737, -0.004811309278011322, -0.005937345325946808, -0.002676352858543396, -0.05601451173424721, -0.03651866316795349, 0.03372076153755188, 0.03629925101995468, 0.053905896842479706, 0.010393254458904266, -0.04902321472764015]"
700,"[0.01445905864238739, -0.0344577357172966, -0.059460848569869995, 0.04009499400854111, 0.0526420995593071, -0.03788958862423897, 0.07571769505739212, -0.04920864850282669, 0.017377346754074097, 0.06538023799657822, 0.036429956555366516, -0.06275413185358047, 0.04703834652900696, -0.0036549195647239685, -0.026632051914930344, 0.044991180300712585, -0.012175783514976501, -0.06776238232851028, 0.048408009111881256, -0.03335447236895561, 0.009628735482692719, 0.056722380220890045, -0.06663975864648819, -0.014521382749080658, -0.009667433798313141, 0.07559625059366226, 0.03575506806373596, -0.0462164506316185, 0.040966860949993134, -0.061469078063964844, 0.04983902722597122, 0.012720942497253418, -0.06980941444635391, -0.04607386887073517, 0.026075005531311035, -0.06532808393239975, -0.00017852336168289185, 0.03629085421562195, 0.02806498110294342, 0.06977520138025284, 0.014524564146995544, -0.06844506412744522, -0.029226426035165787, -0.04715355485677719, -0.038067691028118134, 0.033036716282367706, -0.07636606693267822, -0.01912493258714676, 0.06707394868135452, -0.047280438244342804, 0.023550070822238922, -0.060554154217243195, 0.029384620487689972, 0.03632340580224991, 0.010676920413970947, -0.01794469729065895, 0.02944309264421463, -0.05407297611236572, -0.06368950754404068, -0.0029570981860160828, 0.040277235209941864, 0.029323846101760864, 0.04266157001256943, -0.004180729389190674]"
476,"[0.020673267543315887, 0.05622159689664841, -0.007474251091480255, -0.002658352255821228, 0.050491057336330414, -0.0592612624168396, -0.06762097030878067, 0.021533794701099396, 0.020153872668743134, 0.030713915824890137, -0.027453843504190445, 0.03011314570903778, -0.0021346136927604675, -0.07163430750370026, -0.005464628338813782, -0.03643311560153961, -0.021302491426467896, 0.04404083639383316, -0.07516875118017197, -0.07049641758203506, -0.04212017357349396, -0.06208803504705429, -0.03621663525700569, 0.028767533600330353, -0.005959108471870422, -0.0718061700463295, 0.002316117286682129, 0.06549320369958878, 0.042879052460193634, 0.06309711188077927, 0.06855946034193039, 0.06885918229818344, 0.006558723747730255, 0.029982365667819977, -0.06572699546813965, -0.015416521579027176, -0.05185960233211517, -0.004145041108131409, -0.03945404663681984, 0.07593249529600143, -0.03413067013025284, 0.021355047821998596, 0.0301983505487442, 0.0015244409441947937, 0.033959321677684784, -0.06474597752094269, 0.07221787422895432, 0.05539429932832718, 0.04763241857290268, 0.01869918406009674, -0.03904770314693451, -0.055702876299619675, -0.03851854056119919, 0.0760970190167427, 0.05198461562395096, -0.06792239099740982, -0.04161744564771652, 0.010511256754398346, 0.054151348769664764, -0.0456496924161911, -0.00466078519821167, 0.07278402894735336, -0.013292193412780762, -0.013058081269264221]"
682,"[0.06765606254339218, -0.014263667166233063, -0.006296038627624512, -0.03975801542401314, -0.07630504667758942, -0.056873708963394165, -0.0701509565114975, -0.06672452390193939, -0.04581885784864426, -0.008288025856018066, -0.019491393119096756, -0.026674572378396988, -0.023931410163640976, 0.043090611696243286, -0.018323376774787903, -0.03896794468164444, 0.040646784007549286, 0.03856705129146576, 0.07220851629972458, -0.038863714784383774, 0.04216328263282776, 0.029402144253253937, 0.05372335761785507, -0.06429116427898407, 0.07266724854707718, 0.013736903667449951, 0.026653937995433807, -0.0653584897518158, -0.05632210895419121, 0.010289706289768219, 0.06592411547899246, -0.04548231139779091, -0.02966226637363434, 0.050142399966716766, -0.07115059345960617, 0.07672936469316483, -0.012468256056308746, 0.024745725095272064, -0.05331897735595703, 0.0257914736866951, 0.013129010796546936, 0.04001569002866745, 0.07537677139043808, 0.03963591158390045, -0.04306798055768013, 0.05048628896474838, 0.07517669349908829, -0.007584042847156525, 0.06337019056081772, 0.027446933090686798, -0.0375552624464035, 0.015777356922626495, 0.014387361705303192, -0.065282441675663, 0.043061479926109314, -0.051061518490314484, -0.021734368056058884, -0.024983052164316177, 0.020670942962169647, 0.06633108109235764, -0.022720161825418472, 0.0421748012304306, -0.05012127757072449, 0.0009445250034332275]"
511,"[-0.04550924524664879, 0.07277213782072067, -0.05671956017613411, -0.0403776615858078, -0.043258052319288254, -0.06884347647428513, 0.06305734068155289, -0.01369050145149231, 0.03198593109846115, -0.005639702081680298, 0.07306300848722458, -0.000979878008365631, -0.0027603432536125183, -0.010973267257213593, -0.005268119275569916, 0.002250395715236664, 0.07042329758405685, -0.02062411978840828, 0.07181038707494736, 0.0038728564977645874, -0.05722194164991379, -0.04335794970393181, -0.04267546162009239, 0.005992457270622253, -0.034515053033828735, 0.01163608580827713, 0.06346788257360458, -0.03056444227695465, -0.04215327277779579, 0.039897672832012177, 0.005179733037948608, 0.013025663793087006, 0.06268655508756638, -0.06994915008544922, 0.06703487783670425, -0.002640843391418457, 0.060931168496608734, 0.011438839137554169, 0.06339358538389206, 0.03720155358314514, -0.02338910475373268, 0.06027885526418686, -0.054106976836919785, 0.005818262696266174, -0.049914874136447906, -0.0747164785861969, -0.05916731804609299, -0.052941471338272095, 0.009075246751308441, 0.028707511723041534, 0.03761406987905502, 0.04492752254009247, 0.019639484584331512, -0.06858320534229279, 0.058402977883815765, -0.04591311141848564, 0.07370082288980484, -0.03386553004384041, 0.035792477428913116, 0.015244312584400177, 0.011525467038154602, 0.007088862359523773, 0.020946107804775238, 0.03822847455739975]"
59,"[0.02582710236310959, -0.071025051176548, 0.039721280336380005, 0.07544025033712387, 0.047758378088474274, 0.04049334675073624, -0.00870821624994278, -0.003245517611503601, 0.055957354605197906, -0.02218126878142357, 0.030502021312713623, -0.011255398392677307, -0.0028145089745521545, -0.0045598894357681274, 0.02172797918319702, -0.026354029774665833, 0.013399511575698853, -0.06362975388765335, -0.018003173172473907, -0.06410672515630722, -0.04153919219970703, 0.031211726367473602, -0.0045856088399887085, 0.05182821303606033, 0.06069985777139664, -0.0016655102372169495, -0.013156436383724213, -0.060717642307281494, 0.015526250004768372, 0.04180523008108139, 0.06913486868143082, 0.07612010091543198, 0.056721411645412445, 0.04535658657550812, 0.07239074259996414, 0.013552457094192505, 0.07060740143060684, 0.046308308839797974, -0.004753135144710541, -0.06939452886581421, -0.05042918771505356, -0.0336819626390934, 0.06176654249429703, -0.0652770847082138, 0.051857732236385345, 0.026147693395614624, -0.019320938736200333, -0.006683066487312317, -0.023444313555955887, 0.05399509519338608, 0.013652503490447998, 0.03224378079175949, -0.0035579651594161987, 0.05394964665174484, 0.00217292457818985, 0.07017727941274643, -0.00717964768409729, -0.07656963914632797, 0.013608522713184357, -0.0746510773897171, -0.05250818282365799, -0.02468375489115715, 0.06072311848402023, -0.020078696310520172]"
475,"[-0.07347441464662552, -0.039085496217012405, 0.03237767517566681, -0.05716651678085327, 0.020313121378421783, 0.008728578686714172, -0.06294243782758713, 0.005864918231964111, 0.06284033507108688, -0.04178549721837044, -0.031931888312101364, 0.06542719155550003, -0.021919608116149902, -0.03181983157992363, 0.02089870721101761, -0.04042286053299904, -0.06815361976623535, 0.02391013503074646, -0.02367435023188591, 0.04569554328918457, -0.028452068567276, 0.042589858174324036, 0.0026145949959754944, -0.008396007120609283, -0.007995076477527618, 0.07372095435857773, -0.06613093614578247, -0.030520081520080566, 0.01773449033498764, -0.005686908960342407, 0.06014915555715561, 0.02074248343706131, -0.008636564016342163, 0.07656434923410416, -0.03744269534945488, 0.002644650638103485, 0.045797839760780334, -0.05876748636364937, 0.013767056167125702, -0.06687136739492416, 0.030499868094921112, 0.015727967023849487, -0.06700108200311661, -0.018686577677726746, 0.05289054661989212, -0.06602457165718079, 0.06616539508104324, 0.042566850781440735, -0.05518784373998642, -0.03712630271911621, 0.07638911157846451, 0.00766059011220932, -0.05689743161201477, 0.05594930797815323, 0.07330089062452316, -0.06942276656627655, 0.05472206324338913, 0.009138956665992737, 0.07099396735429764, -0.005303524434566498, -0.005131185054779053, 0.004764549434185028, -0.027160722762346268, -0.0709741935133934]"
561,"[0.021870769560337067, 0.06632976979017258, 0.04412352293729782, -0.0035985708236694336, -0.053821537643671036, 0.06417172402143478, -0.02058963105082512, 0.06247936934232712, -0.03655710816383362, 0.053470678627491, -0.05456226319074631, 0.032166652381420135, 0.0437239333987236, 0.03917285054922104, 0.07384400814771652, -0.07018756866455078, -0.03383829444646835, 0.04569020867347717, 0.04406716674566269, 0.00677267462015152, -0.04535321146249771, -0.05162133276462555, 0.037648625671863556, -0.04435653239488602, 0.017147734761238098, 0.06724608689546585, 0.029394477605819702, 0.06957659870386124, 0.022833213210105896, -0.010077565908432007, -0.0008602440357208252, -0.05273084342479706, 0.04957485944032669, -0.06217041611671448, 0.05820908397436142, -0.02746342122554779, 0.04824394732713699, -0.028562139719724655, -0.07263895869255066, 0.02087503671646118, -0.03668418526649475, -0.05473419651389122, 0.026106730103492737, -0.003099389374256134, -0.054831549525260925, -0.06081680208444595, -0.061525218188762665, 0.009174726903438568, 0.04917816072702408, -0.03542497009038925, -0.07278483361005783, -0.05561546981334686, 0.0674055889248848, -0.04996001720428467, -0.056717321276664734, 0.007171347737312317, 0.028229668736457825, 0.04035428911447525, 0.07592587918043137, 0.0017103105783462524, 0.03914951533079147, -0.01337675005197525, -0.07159746438264847, -0.06355901062488556]"
857,"[-0.0396442636847496, 0.050889186561107635, 0.010780587792396545, -0.059648361057043076, 0.026823461055755615, 0.05645480006933212, -0.0729239359498024, 0.021562792360782623, -0.0660666674375534, 0.022119708359241486, 0.005119264125823975, 0.027364201843738556, -0.05571601539850235, -0.05151810497045517, -0.05350983142852783, -0.03635885939002037, 0.013762764632701874, 0.0041460394859313965, -0.06982263177633286, 0.05059216171503067, 0.0126924067735672, 0.03138098865747452, -0.012283645570278168, 0.06422228366136551, 0.06077543646097183, 0.014456532895565033, 0.043235570192337036, -0.0329740084707737, 0.060514695942401886, 0.06815240532159805, -0.025218937546014786, 0.009990967810153961, 0.05806136876344681, -0.011653073132038116, 0.01478634774684906, 0.025190994143486023, 0.07129912823438644, -0.004683598875999451, 0.043210335075855255, -0.007647804915904999, 0.062012575566768646, -0.07595887035131454, 0.041940510272979736, -0.008165821433067322, -0.02660178765654564, 0.07072462886571884, -0.005197204649448395, 0.06750135868787766, -0.029589969664812088, 0.0755966380238533, -0.0538884699344635, -0.0754767432808876, 0.017134368419647217, -0.06967470794916153, 0.048276789486408234, -0.06757187843322754, 0.05570163577795029, 0.06434198468923569, 0.04038961976766586, -0.029144398868083954, -0.011651046574115753, -0.07550710439682007, 0.05704786628484726, -0.0182466059923172]"
748,"[-0.041745927184820175, 0.04307293891906738, -0.034005001187324524, 0.03420756757259369, -0.04949425160884857, 0.008426092565059662, 0.06809168308973312, 0.018187716603279114, -0.022278238087892532, -0.07509438693523407, 0.07450857013463974, -0.008875221014022827, 0.049466557800769806, 0.061523668467998505, -0.005016662180423737, -0.0675208568572998, -0.06078188121318817, -0.011140279471874237, 0.0723075345158577, -0.07373403757810593, -0.031957194209098816, -0.06761270761489868, -0.017359748482704163, 0.07609150558710098, -0.074645034968853, 0.04400982707738876, -0.07651999592781067, -0.07585350424051285, 0.009821712970733643, 0.007731109857559204, -0.04408973827958107, 0.034937016665935516, -0.0009329468011856079, -0.07529063522815704, 0.06280262023210526, -0.05511918663978577, 0.029555901885032654, 0.018637627363204956, 0.0016299188137054443, -0.0060636550188064575, -0.06252032518386841, 0.018853358924388885, 0.019055180251598358, 0.055309392511844635, -0.03803322836756706, -0.0031079724431037903, -0.06092219054698944, -0.06416784971952438, 0.01706603169441223, 0.0414552241563797, 0.06799624115228653, 0.0528322234749794, -0.029427822679281235, -0.0700388178229332, 0.02947281301021576, -0.010853230953216553, -0.0415692999958992, 0.00244845449924469, -0.028232477605342865, -0.03133585676550865, 0.04436294734477997, 0.014058426022529602, 0.04815014451742172, 0.05988321453332901]"
253,"[0.02791779488325119, 0.0521710142493248, 0.065189890563488, -0.05942181497812271, -0.022983673959970474, 0.030733183026313782, -0.040624942630529404, -0.053194910287857056, -0.022441230714321136, -0.07644741982221603, -0.003454253077507019, -0.0031286627054214478, 0.06792628020048141, -0.006468027830123901, -0.06193854287266731, -0.05667724087834358, 0.03881426155567169, 0.05770609527826309, 0.06329650431871414, -0.03447416052222252, 0.022182054817676544, -0.049731798470020294, -0.045186299830675125, 0.014346562325954437, -0.06978940963745117, -0.0068238526582717896, -0.04109548404812813, 0.04756250977516174, -0.01897205412387848, 0.00027745217084884644, -0.05940479785203934, 0.07558455318212509, 0.06550387293100357, 0.06182410567998886, -0.028725821524858475, 0.056893490254879, 0.04228881746530533, 0.0699562206864357, 0.01799982786178589, 0.0063622742891311646, -0.03420319780707359, -0.05766752362251282, -0.06755487620830536, 0.03479783236980438, -0.040891628712415695, -0.0689207911491394, -0.016460008919239044, 0.01833849400281906, 0.02006765455007553, -0.07167447358369827, -0.020940762013196945, 0.06734996289014816, -0.06962629407644272, 0.0752122774720192, -0.03126304969191551, -0.03649473190307617, 0.010068520903587341, -0.07469598948955536, -0.03859958052635193, -0.04442165419459343, 0.038915254175662994, -0.032226353883743286, 0.019560009241104126, 0.04203552007675171]"
22,"[-0.07135743647813797, 0.073328398168087, -0.04640156775712967, 0.060198523104190826, -0.045013077557086945, 0.05572957545518875, 0.02944830060005188, -0.016879554837942123, 0.05777803808450699, -0.04139995202422142, -0.06701313704252243, 0.04921004921197891, -0.022808335721492767, 0.06314440816640854, -0.02675464004278183, -0.01118788868188858, 0.04971989244222641, -0.0167681947350502, 0.010968334972858429, 0.021191932260990143, -0.01810513064265251, 0.06682590395212173, 0.07152771204710007, -0.008550457656383514, 0.06695782393217087, -0.06593165546655655, 0.04308951646089554, -0.0478648878633976, 0.06281355768442154, -0.07267573475837708, 0.011162176728248596, -0.04223848879337311, 0.04823147505521774, 0.013285718858242035, 0.011648990213871002, 0.06120926886796951, 0.016987234354019165, -0.04558667913079262, -0.0719459280371666, -0.035543546080589294, 0.0671905055642128, 0.06253504008054733, 0.0065283626317977905, 0.01723133772611618, 0.07547847181558609, 0.017066627740859985, -0.003926530480384827, 0.07459232956171036, 0.03208639472723007, -0.06842565536499023, -0.020298220217227936, -0.03407808020710945, -0.06689532846212387, -0.021602358669042587, -0.07222889363765717, 0.031194202601909637, 0.04486709088087082, 0.056553564965724945, 0.013630911707878113, 0.0588383749127388, 0.06732664257287979, 0.0692712739109993, 0.035907454788684845, 0.058512113988399506]"
