item,embedding
620,"[-0.07691046595573425, -0.039467692375183105, 0.004747927188873291, -0.023825857788324356, 0.06127070635557175, -0.030656997114419937, -0.008356422185897827, -0.06799814105033875, 0.05974351614713669, 0.015957459807395935, 0.04080694168806076, -0.069517582654953, 0.027774520218372345, -0.029340684413909912, 0.044571422040462494, -0.02942492812871933, -0.050016965717077255, -0.05679018050432205, 0.001888468861579895, 0.039445169270038605, 0.007597282528877258, 0.050253234803676605, -0.07057128846645355, -0.060135744512081146, 0.04647570103406906, -0.03138088062405586, -0.06353625655174255, 0.030031397938728333, 0.08058331161737442, 0.05813608318567276, 0.05273570865392685, -0.042080916464328766, 0.02256639301776886, 0.03342825919389725, -0.07007218897342682, -0.039852075278759, -0.039380818605422974, -0.002475947141647339, 0.0502910241484642, -0.018427245318889618, 0.009543359279632568, 0.04596691578626633, -0.03260667994618416, 0.06623857468366623, 0.06581293791532516, 0.06937596946954727, -0.005203284323215485, 0.007899612188339233, 0.005248434841632843, -0.05817047506570816, -0.009641990065574646, 0.028584420680999756, -0.060375556349754333, 0.018634796142578125, -0.05510910600423813, -0.06142634153366089, 0.07004206627607346, -0.05557840317487717, 0.0014189183712005615, 0.05537761002779007, -0.0004975646734237671, -0.035325951874256134, -0.012732066214084625, -0.05691789835691452]"
688,"[0.024545855820178986, 0.08212203532457352, 0.05778779834508896, 0.06618716567754745, 0.029080048203468323, 0.018449842929840088, 0.011333853006362915, -0.012248583137989044, -0.0184987410902977, 0.03233630210161209, 0.006546378135681152, 0.06991041451692581, -0.046399082988500595, 0.08262964338064194, 0.018250249326229095, -0.040320172905921936, 0.028272010385990143, -0.02312546595931053, 0.016969315707683563, -0.03683590143918991, 0.08043801039457321, -0.008406654000282288, -0.053291574120521545, -0.03629609942436218, 0.06929429620504379, -0.009288400411605835, 0.06560219079256058, 0.06916775554418564, 0.06638943403959274, -0.05206180363893509, -0.02239113301038742, -0.07660782337188721, -0.07555413246154785, -0.026688814163208008, -0.07885327935218811, 0.04002004116773605, -0.042679313570261, -0.08035608381032944, -0.022340744733810425, -0.0030145272612571716, 0.0204261913895607, -0.040699880570173264, -0.026774585247039795, -0.06655087321996689, -0.01713518053293228, 0.04096728563308716, -0.007031001150608063, 0.021833740174770355, 0.008967101573944092, -0.039250705391168594, -0.05704934895038605, 0.08202376216650009, 0.0658043846487999, 0.05303233116865158, -0.0024736523628234863, -0.0026694387197494507, -0.020148858428001404, 0.02914387732744217, -0.027468103915452957, -0.03813529759645462, 0.039837099611759186, 0.025611817836761475, -0.06919237971305847, -0.07093003392219543]"
771,"[-0.06135160103440285, 0.07496464997529984, 0.06554052978754044, 0.03624244034290314, -0.032325565814971924, 0.05284706503152847, -0.008989013731479645, -0.07302471250295639, 0.07846752554178238, 0.08156514912843704, -0.08024902641773224, 0.05310320109128952, 0.08248535543680191, -0.0654783695936203, 0.03512119501829147, 0.006399914622306824, -0.039402592927217484, -0.020241983234882355, -0.03966161236166954, -0.01502758264541626, -0.07501041144132614, -0.06223355978727341, 0.057040877640247345, -0.04700044170022011, 0.073300801217556, 0.00867636501789093, 0.05806278437376022, 0.06938464194536209, -0.0038716793060302734, 0.04535406082868576, 0.056620873510837555, -0.009842731058597565, -0.059857845306396484, 0.07479804009199142, -0.07291379570960999, -0.005442284047603607, 0.012145884335041046, -0.022002141922712326, -0.07100751996040344, -0.0772661417722702, 0.01837886869907379, 0.007433302700519562, -0.028004199266433716, -0.035749200731515884, -0.07055346667766571, -0.012756139039993286, 0.002931728959083557, 0.027766987681388855, -0.004458442330360413, -0.039742764085531235, -0.004951365292072296, 0.029796332120895386, -0.048026956617832184, -0.025530919432640076, 0.06527354568243027, -0.06412982940673828, -0.023539047688245773, 0.06453084200620651, 0.0529186949133873, -0.021271824836730957, 0.05581019073724747, -0.06135182827711105, -0.060077257454395294, -0.08102606981992722]"
802,"[-0.06403926759958267, -0.037388402968645096, 0.041400156915187836, -0.03740933537483215, -0.07071644067764282, -0.04001159593462944, -0.051947735249996185, -0.0012098774313926697, -0.06730198115110397, -0.05742959305644035, -0.01293317973613739, 0.03983635455369949, -0.0695616751909256, 0.043536536395549774, 0.07974257320165634, 0.02800101786851883, -0.05954282730817795, 0.06400895863771439, 0.038445279002189636, -0.015214890241622925, 0.004888981580734253, -0.010926246643066406, -0.015724755823612213, 0.01720423251390457, -0.07801704853773117, 0.015703678131103516, -0.026657763868570328, -0.025642994791269302, -0.07695920020341873, -0.015008844435214996, 0.07808501273393631, -0.07753723859786987, -0.05789603292942047, -0.02394041419029236, -0.08091045171022415, 0.07048609107732773, 0.034033164381980896, 0.061268411576747894, -0.08221311867237091, -0.0689755454659462, -0.06424029171466827, -0.07859346270561218, 0.016403459012508392, 0.05681972950696945, 0.013673834502696991, -0.015208646655082703, -0.005655847489833832, -0.022677667438983917, -0.049120645970106125, -0.025755994021892548, 0.04913278669118881, -0.03786453604698181, -0.029452718794345856, -0.03776775300502777, -0.013317614793777466, -0.05883226543664932, 0.061246566474437714, -0.06740019470453262, 0.04318121820688248, -0.05620730668306351, -0.07010586559772491, 0.022007033228874207, 0.06911266595125198, 0.07320792227983475]"
809,"[0.06120914965867996, 0.022841915488243103, -0.04956263676285744, 0.02870035171508789, 0.05560258775949478, 0.057901911437511444, -0.06489579379558563, -0.04413455352187157, 0.013236820697784424, -0.04829445853829384, 0.043150655925273895, -0.07003286480903625, -0.055783502757549286, -0.034565962851047516, 0.07977426797151566, -0.004814274609088898, 0.03368831425905228, -0.06089770793914795, 0.05924845486879349, 0.003426693379878998, -0.013852335512638092, -0.08053544163703918, -0.005333654582500458, -0.07693523168563843, 0.06681520491838455, 0.052075497806072235, -0.05288194119930267, -0.06053229421377182, 0.0647091194987297, -0.023215487599372864, -0.010151319205760956, 0.07091914862394333, -0.047243040055036545, -0.07182848453521729, 0.015053920447826385, -0.059092454612255096, 0.07606445997953415, -0.08052751421928406, -0.06678017973899841, 0.056279562413692474, -0.0024310797452926636, -0.008955858647823334, -0.039576683193445206, -0.00285976380109787, 0.07076437026262283, -0.04462834820151329, -0.05195658653974533, 0.02184084802865982, 0.016301169991493225, -0.07636769860982895, 0.04986938089132309, -0.08025583624839783, -0.020612217485904694, 0.07644432038068771, -0.052838362753391266, 0.040030479431152344, 0.046814315021038055, -0.07636598497629166, -0.04773510992527008, 0.01975976675748825, -0.06151678040623665, 0.06487179547548294, 0.045450516045093536, 0.067049540579319]"
840,"[0.024253427982330322, -0.036394309252500534, 0.01861865073442459, 0.03082314133644104, 0.01162942498922348, -0.05598871409893036, -0.07935900241136551, 0.010665342211723328, 0.03655920922756195, -0.02379932627081871, 0.07765880972146988, 0.013989776372909546, 0.059253983199596405, -0.03595020994544029, 0.0658910945057869, 0.06087275594472885, 0.018733114004135132, -0.015203982591629028, -0.018033236265182495, -0.06392170488834381, 0.0785422995686531, 0.005359239876270294, -0.0774083212018013, -0.07374139130115509, -0.0325445756316185, 0.02058836817741394, 0.016832426190376282, 0.05115828663110733, 0.01832098513841629, 0.06556222587823868, -0.056924112141132355, 0.018709085881710052, -0.03542669862508774, -0.0355033315718174, -0.017457790672779083, -0.07603824138641357, 0.047007255256175995, 0.039141394197940826, 0.042874775826931, 0.01640060544013977, 0.054161690175533295, -0.02848522737622261, 0.037417374551296234, 0.04429703205823898, 0.04556477814912796, 0.03487008810043335, -0.0617719441652298, -0.05480290204286575, -0.02950584515929222, -0.013892658054828644, 0.0391726940870285, -0.0517280213534832, 0.05400001257658005, -0.0042412132024765015, 0.05315160006284714, 0.0296747088432312, -0.04446452483534813, -0.058158598840236664, 0.002108238637447357, -0.04015244543552399, 0.025674045085906982, -0.045660391449928284, 0.0037017837166786194, 0.05369984358549118]"
952,"[0.059516794979572296, 0.07267800718545914, -0.05598200485110283, -0.04322470724582672, 0.07629727572202682, -0.059300072491168976, -0.04461558163166046, -0.01784399151802063, -0.06233164668083191, 0.0820714607834816, -0.08097422122955322, -0.06859266012907028, 0.003716796636581421, 0.054354093968868256, -0.030098553746938705, -0.08173748105764389, 0.021471604704856873, 0.019884593784809113, 0.05759231001138687, 0.07154076546430588, -0.05519102141261101, -0.07873939722776413, -0.006243377923965454, 0.08194411545991898, -0.04258047789335251, 0.01690482348203659, -0.0605773851275444, -0.035930536687374115, 0.01088627427816391, 0.0635296031832695, 0.03240923583507538, 0.02212301641702652, -0.06339167803525925, 0.0637582316994667, 0.054493777453899384, 0.08286821097135544, -0.030528679490089417, -0.04403318092226982, -0.05598478764295578, 0.062452204525470734, 0.016816504299640656, 0.005202248692512512, 0.06064599007368088, -0.08242608606815338, 0.07022129744291306, -0.05200141295790672, 0.002506263554096222, 0.002206645905971527, -0.013607829809188843, 0.02585817128419876, 0.07327233999967575, 0.028105296194553375, -0.02514299750328064, -0.009639851748943329, 0.06171678751707077, 0.060578636825084686, -0.030207328498363495, -0.044625505805015564, -0.07353726029396057, -0.031193651258945465, 0.013126596808433533, 0.018522724509239197, 0.08095111697912216, 0.05154301971197128]"
1050,"[-0.010525040328502655, 0.0014727264642715454, -0.01956992596387863, -0.010454371571540833, -0.029889434576034546, -0.055765919387340546, 0.0029282644391059875, -0.06806091964244843, 0.0343853235244751, 0.06246211379766464, -0.02975880727171898, 0.011640660464763641, 0.07636136561632156, -0.07729226350784302, 0.002428993582725525, -0.07262052595615387, 0.07461836189031601, -0.04190997779369354, -0.017881713807582855, -0.06911064684391022, 0.052796415984630585, 0.06345505267381668, -0.04178988188505173, -0.03182617202401161, 0.015023939311504364, 0.02169586718082428, -0.0417475625872612, 0.07280118018388748, -0.07209853082895279, -0.01756732165813446, 0.014992378652095795, -0.06840576976537704, -0.007324784994125366, -0.05218229442834854, -0.07938996702432632, -0.026752077043056488, 0.07509220391511917, -0.07262066006660461, -0.04424962401390076, 0.07096780091524124, -0.03273885324597359, 0.05295751243829727, -0.054815396666526794, -0.026371609419584274, -0.027715269476175308, 0.050121136009693146, 0.001241825520992279, -0.06309828162193298, 0.05531523376703262, 0.05136122554540634, 0.018357008695602417, 0.0648711547255516, -0.03650747612118721, 0.07226324826478958, -0.02487318590283394, 0.08228915184736252, 0.07147278636693954, -0.030644401907920837, -0.03244504705071449, -0.05095488950610161, -0.08261293917894363, -0.03259352594614029, 0.05131249874830246, -0.010833464562892914]"
1079,"[0.07168424874544144, -0.07235242426395416, 0.06806313246488571, 0.06132657080888748, -0.035913676023483276, -0.02646690234541893, -0.014698609709739685, -0.07980083674192429, 0.004081405699253082, -0.0077509805560112, -0.05193132162094116, -0.029924847185611725, -0.05361773073673248, 0.05291447788476944, -0.01823020726442337, 0.0005565658211708069, 0.042082615196704865, 0.07484441250562668, 0.05793268233537674, -0.0032633915543556213, 0.008942641317844391, -0.0348140187561512, 0.0731145516037941, 0.029236845672130585, -0.006521016359329224, -0.0828578844666481, -0.025237321853637695, -0.04572194814682007, -0.05898454785346985, -0.038397934287786484, 0.0694267526268959, 0.034629710018634796, -0.00878182053565979, -0.03298487141728401, -0.01488698273897171, -0.0431053452193737, -0.054892875254154205, -0.057265594601631165, 0.06227976828813553, 0.07165897637605667, 0.029720567166805267, 0.04301337152719498, 0.04854228347539902, 0.06972695142030716, 0.02758447825908661, 0.04727037996053696, -0.07005367428064346, -0.03575880452990532, -0.07461006939411163, 0.06944099813699722, -0.03656487166881561, -0.0801917016506195, 0.05794505029916763, 0.07023411244153976, -0.0626176968216896, 0.07436174899339676, 0.0442809984087944, 0.024972908198833466, 0.07459201663732529, -0.04768278822302818, -0.004596404731273651, 0.0020460039377212524, -0.0752800852060318, 0.0450214222073555]"
1091,"[0.08179838210344315, 0.009702056646347046, -0.0582420751452446, 0.03290349990129471, -0.02974943071603775, 0.012341074645519257, -0.06750129163265228, 0.0060544684529304504, 0.011347740888595581, -0.01160835474729538, -0.04268275201320648, 0.04374662786722183, -0.0015669167041778564, 0.06929757446050644, -0.06650596857070923, -0.02192937210202217, 0.02797812968492508, -0.015472233295440674, 0.013585634529590607, -0.029440123587846756, 0.0054900869727134705, -0.03335423022508621, 0.015860341489315033, 0.004886247217655182, 0.04365507513284683, -0.007448270916938782, -0.054350852966308594, 0.02478257566690445, 0.01185464859008789, -0.0509464256465435, 0.01326269656419754, -0.04139815270900726, 0.053372450172901154, 0.07835777848958969, -0.007105015218257904, 0.05137629061937332, -0.06340630352497101, -0.0685587003827095, -0.030974216759204865, -0.049771226942539215, -0.009017743170261383, 0.002799011766910553, -0.006516188383102417, 0.024258658289909363, 0.03691477328538895, 0.02430795133113861, -0.013219267129898071, -0.07798956334590912, 0.027083158493041992, -0.03415996953845024, 0.044970326125621796, 0.004071280360221863, 0.04191116243600845, -0.06924661993980408, -0.03053990751504898, 0.006866008043289185, -0.048788879066705704, -0.0468636080622673, 0.031106680631637573, -0.011059470474720001, -0.07813358306884766, 0.05235571414232254, 0.04682251065969467, 0.06520416587591171]"
1118,"[-0.03707113489508629, -0.06589004397392273, 0.07117276638746262, -0.08207881450653076, 0.07873707264661789, 0.06862176209688187, -0.002203613519668579, -0.010186344385147095, -0.015488743782043457, -0.045423831790685654, -0.013796508312225342, -0.010970965027809143, 0.022447705268859863, 0.037267446517944336, -0.06983210891485214, 0.003859199583530426, 0.01005236804485321, 0.018875978887081146, 0.056134872138500214, 0.02109038084745407, 0.007421210408210754, -0.03299691155552864, 0.032339394092559814, 0.0034253671765327454, 0.019253790378570557, 0.07663322240114212, -0.003978736698627472, -0.027588792145252228, -0.05320478975772858, -0.06787314265966415, 0.07800250500440598, -0.030896246433258057, -0.06316295266151428, -0.022641818970441818, 0.038676612079143524, 0.07646530121564865, -0.048794783651828766, 0.002970770001411438, -0.011853031814098358, -0.07449327409267426, 0.009299077093601227, -0.0739971473813057, 0.03499319404363632, 0.02409837394952774, 0.07046892493963242, -0.05988315865397453, 0.04390082508325577, -0.054572682827711105, 0.023603439331054688, 0.02782639116048813, -0.03707355260848999, -0.04318445548415184, -0.057831212878227234, -0.060704946517944336, 0.007869414985179901, 0.034985750913619995, 0.017843179404735565, 0.008365988731384277, 0.049445413053035736, 0.07213430851697922, -0.05548578128218651, 0.044949956238269806, -0.05203106626868248, -0.00776219367980957]"
1188,"[-0.056316815316677094, -0.058028653264045715, -0.03843575716018677, -0.034587785601615906, -0.00863581895828247, 0.005571156740188599, 0.04754159599542618, 0.06704210489988327, 0.0033248290419578552, 0.009339287877082825, -0.0028442442417144775, -0.015494994819164276, -0.021942079067230225, 0.018878698348999023, 0.018597885966300964, -0.03622989356517792, 0.06598643213510513, 0.009593911468982697, -0.05812012404203415, -0.011329196393489838, -0.011397123336791992, -0.0665714368224144, -0.009052298963069916, 0.03468867391347885, 0.024324484169483185, -0.07102984935045242, -0.07885979861021042, 0.04874872416257858, -0.00970151275396347, -0.037533700466156006, -0.060669802129268646, 0.02826274186372757, 0.0164022296667099, 0.07629898935556412, -0.06427161395549774, -0.0006039813160896301, -0.02533895894885063, -0.006754480302333832, -0.0695037692785263, 0.07905782014131546, -0.06464865803718567, -0.012450486421585083, 0.043908871710300446, 0.06788068264722824, 0.045441098511219025, 0.07016288489103317, 0.04830136150121689, 0.06101132184267044, -0.05677269026637077, 0.03940270096063614, 0.016252249479293823, 0.06063810735940933, 0.01848290115594864, 0.05737847834825516, -0.02578631043434143, 0.07935530692338943, 0.08074750751256943, -0.07291658222675323, 0.012935057282447815, 0.03864037245512009, -0.061957817524671555, -0.03769775852560997, 0.04163069278001785, -0.004535093903541565]"
251,"[0.06572932749986649, -0.012134522199630737, 0.07743807882070541, -0.028700310736894608, 0.06450427323579788, 0.0434672012925148, 0.023716211318969727, -0.008964098989963531, -0.03676258772611618, 0.0583626851439476, -0.0205734521150589, -0.07671786099672318, -0.05355735868215561, -0.033337876200675964, 0.00024975091218948364, -0.05142689868807793, 0.06106606870889664, 0.03206785023212433, 0.019092142581939697, 0.0785582885146141, 0.06512906402349472, 0.02509850263595581, 0.058257319033145905, 0.015475362539291382, -0.06065339595079422, -0.0015668869018554688, 0.04487019032239914, 0.008563488721847534, -0.0008671879768371582, 0.009724423289299011, -0.02499721199274063, 0.03308447450399399, 0.030057556927204132, -0.061777159571647644, -0.03194739669561386, -0.05367400497198105, 0.01729924976825714, 0.02701198309659958, 0.030348509550094604, 0.07612711936235428, -0.06664557754993439, -0.07611827552318573, -0.03183097764849663, 0.08078933507204056, 0.0005578547716140747, 0.0623912587761879, -0.06259216368198395, -0.005318492650985718, -0.041799020022153854, -0.05099329724907875, -0.06315885484218597, -0.0073276907205581665, -0.021957311779260635, 0.046175695955753326, -0.04642361402511597, -0.018718384206295013, 0.0581364706158638, 0.07330747693777084, -0.0035794302821159363, -0.06426326930522919, -0.07627001404762268, -0.022625882178544998, 0.038932330906391144, -0.05129099637269974]"
336,"[0.034424372017383575, 0.021305888891220093, 0.053956322371959686, 0.05931452661752701, -0.04206370934844017, 0.02507508546113968, 0.011400438845157623, -0.04230174422264099, -0.013016924262046814, 0.04940471798181534, -0.05827305465936661, -0.057547345757484436, 0.0011997818946838379, 0.06743217259645462, -0.05087960511445999, 0.06537804752588272, -0.08043678104877472, -0.06148596853017807, -0.04944711923599243, 0.08154390007257462, -0.015293456614017487, 0.065873883664608, -0.0828729197382927, -0.057774145156145096, -0.01161157339811325, -0.033596221357584, -0.07345817983150482, 0.0517517551779747, -0.009576670825481415, -0.004411913454532623, 0.010052405297756195, -0.05260547995567322, -0.013207048177719116, 0.06773365288972855, 0.019070610404014587, 0.043749891221523285, -0.015015408396720886, 0.009089738130569458, 0.017391949892044067, 0.05664598196744919, 0.058043815195560455, -0.005582734942436218, 0.005854979157447815, 0.016444332897663116, 0.03345643728971481, 0.004216231405735016, 0.07630445808172226, -0.011339470744132996, -0.06022047623991966, 0.0454823300242424, 0.0337161049246788, 0.016150422394275665, 0.06690990179777145, 0.08304781466722488, -0.048365820199251175, 0.038181230425834656, -0.006868861615657806, 0.0008613318204879761, -0.07907861471176147, -0.021459612995386124, -0.020662810653448105, 0.07439921051263809, -0.01884400099515915, 0.03956452012062073]"
583,"[0.08170964568853378, -0.082150898873806, 0.03529118746519089, -0.058379702270030975, 0.05555812269449234, -0.010483816266059875, -0.03950875252485275, 0.015932902693748474, 0.08252982050180435, -0.056045860052108765, 0.07954312115907669, 0.00436854362487793, -0.01122361421585083, 0.03645440191030502, 0.06319407373666763, 0.04912605136632919, 0.05253080278635025, -0.058041222393512726, 0.006713777780532837, -0.004853695631027222, 0.02210579812526703, -0.05114714801311493, -0.031440310180187225, -0.0803234651684761, 0.004958152770996094, -0.07078107446432114, -0.03229613974690437, 0.05571601539850235, 0.0648360624909401, -0.06675812602043152, -0.013488613069057465, -0.07953815162181854, -0.07027656584978104, 0.04456610232591629, -0.08277670294046402, 0.036076970398426056, -0.04901409149169922, 0.07284875959157944, -0.03755592927336693, 0.07259666174650192, -0.07451461255550385, -0.0014946982264518738, 0.03286992013454437, 0.013118520379066467, -0.03325724974274635, 0.011344991624355316, -0.03645341843366623, 0.07189778238534927, -0.016907230019569397, -0.07567820698022842, -0.020005352795124054, -0.034961506724357605, -0.023126881569623947, -0.009475424885749817, -0.03760118409991264, 0.07704617828130722, 0.024796470999717712, 0.04244396835565567, 0.0679611787199974, 0.007049575448036194, -0.04535047709941864, -0.044820636510849, -0.03659247234463692, 0.06612559407949448]"
644,"[-0.03785029426217079, 0.0777641013264656, 0.061011902987957, 0.050336770713329315, -0.07542362809181213, -0.05715939402580261, -0.05711235851049423, -0.07444155961275101, 0.076542429625988, 0.01680465042591095, -0.023609913885593414, -0.0318823903799057, 0.0580889955163002, -0.020079120993614197, 0.05954515188932419, -0.040630996227264404, -0.014426559209823608, -0.05663646012544632, 0.05385357886552811, 0.06615506857633591, 0.02008569985628128, 0.020243152976036072, 0.0699363574385643, 0.06083410233259201, -0.015192501246929169, -0.025843698531389236, 0.05872169882059097, 0.08129782229661942, -0.08257760852575302, 0.0735088661313057, 0.05329609662294388, -0.07355280965566635, -0.040250226855278015, -0.07186725735664368, 0.02812524139881134, -0.0464094877243042, 0.06253065913915634, 0.08126743882894516, 0.06521248072385788, -0.06742426753044128, -0.06746140122413635, -0.0004967302083969116, -0.02925344556570053, 0.060294680297374725, -0.01636442542076111, -0.0015133172273635864, -0.05131871998310089, -0.06303799152374268, -0.02047988772392273, 0.060018666088581085, -0.08063562959432602, -0.0775497555732727, -0.07850462198257446, 0.05317272990942001, -0.023212812840938568, 0.025475628674030304, 0.05574720352888107, 0.0540299192070961, 0.036458104848861694, -0.062092967331409454, 0.0693727508187294, 0.00797901302576065, 0.08159933239221573, 0.02473510056734085]"
723,"[0.01268903911113739, 0.0622236505150795, 0.0202922523021698, 0.07717829197645187, -0.025743890553712845, -0.001459069550037384, 0.0412469357252121, 0.007554173469543457, 0.07602303475141525, 0.01118149608373642, -0.0066531747579574585, -0.07076533138751984, -0.05269474908709526, 0.013191178441047668, -0.08284192532300949, -0.06466331332921982, 0.04596755653619766, 0.032394975423812866, -0.07482798397541046, 0.005582012236118317, -0.05594511330127716, 0.05231078714132309, -0.05052928254008293, -0.06801680475473404, -0.0651366114616394, 0.032475635409355164, 0.016008593142032623, -0.05867818742990494, 0.061307407915592194, -0.06347755342721939, -0.08281295746564865, -0.031639643013477325, 0.05528097599744797, 0.03170398622751236, 0.03336044400930405, 0.005539312958717346, 0.005924314260482788, -0.02045375108718872, -0.04078299552202225, -0.045096900314092636, 0.03444496542215347, 0.04937741905450821, 0.05092800408601761, -0.016669683158397675, -0.053509924560785294, 0.03165138512849808, -0.017088495194911957, -0.03866846114397049, 0.013759054243564606, -0.07234380394220352, -0.021192297339439392, 0.07128999382257462, 0.035489387810230255, 0.01689591258764267, 0.034320682287216187, -0.0074826255440711975, -0.048342231661081314, -0.027839086949825287, 0.05808962136507034, 0.020511053502559662, 0.006230607628822327, -0.005357705056667328, -0.03124173730611801, -0.04090365394949913]"
874,"[0.01331348717212677, 0.06868625432252884, -0.06036261469125748, 0.05531526356935501, -0.06984902173280716, -0.07614252716302872, 0.02773258090019226, 0.004201829433441162, -0.04638439416885376, -0.03564296290278435, 0.042450062930583954, -0.06877973675727844, 0.03796200454235077, -0.018393270671367645, -0.06787872314453125, -0.012725085020065308, -0.03455599024891853, 0.025967352092266083, -0.01933778077363968, 0.023648768663406372, 0.0014100819826126099, -0.00651935487985611, -0.03512855991721153, -0.008856631815433502, -0.0541689395904541, -0.06813552975654602, 0.027046091854572296, -0.05562858283519745, 0.03390995413064957, -0.05877622961997986, -0.07089314609766006, -0.06763504445552826, 0.04596102982759476, -0.05521690100431442, -0.059069517999887466, 0.05228891223669052, 0.006002195179462433, -0.04562319442629814, -0.015520073473453522, 0.038169026374816895, 0.05844896286725998, 0.07452545315027237, 0.030854083597660065, -0.011023104190826416, -0.0640718936920166, 0.04527030140161514, 0.03975643217563629, -0.009268507361412048, -0.002712562680244446, 0.0621836856007576, 0.0504072830080986, -0.04909658059477806, 0.06479715555906296, -0.0016945824027061462, 0.028282977640628815, 0.030153609812259674, 0.0160212442278862, -0.07953368127346039, 0.03545359522104263, 0.014203540980815887, 0.02067437767982483, 0.07232735306024551, -0.01160469651222229, -0.03393087163567543]"
944,"[0.03528165817260742, -0.08012158423662186, -0.024902433156967163, 0.02360958606004715, 0.07139682024717331, 0.04534208029508591, -0.0006130486726760864, -0.026119597256183624, -0.07441964745521545, -0.006853096187114716, -0.07624813169240952, -0.050222672522068024, -0.02329215034842491, 0.025150783360004425, 0.08084369450807571, 0.05871634930372238, -0.023892778903245926, -0.03170930966734886, -0.05236755311489105, -0.012304119765758514, -0.05503251403570175, -0.0682012140750885, -0.032191626727581024, -0.031587153673172, -0.03055131435394287, -0.024522535502910614, 0.006487302482128143, 0.02195282280445099, 0.015975594520568848, 0.08020883053541183, 0.028526268899440765, 0.017830558121204376, 0.05557578057050705, -0.006975673139095306, 0.02514338493347168, -0.04668577387928963, 0.05846857279539108, 0.054228492081165314, 0.04286394268274307, 0.010255284607410431, -0.028785407543182373, -0.05928372964262962, -0.032837897539138794, -0.04846237227320671, -0.04166631028056145, -0.04784058406949043, 0.049418382346630096, 0.0648598000407219, 0.02098214626312256, 0.0675356313586235, -0.05031203851103783, -0.02966589853167534, 0.03512413054704666, 0.048272453248500824, -0.0017845481634140015, -0.07912290841341019, 0.003824859857559204, -0.017818331718444824, 0.06453505903482437, 0.019156143069267273, -0.011714018881320953, -0.014537081122398376, -0.07947836816310883, -0.015117332339286804]"
1021,"[0.027956627309322357, -0.08150644600391388, 0.01909814029932022, 0.04915507882833481, -0.054062772542238235, -0.01647687703371048, -0.07866115123033524, 0.00757947564125061, -0.07556086778640747, -0.020158052444458008, 0.047150857746601105, 0.03671306371688843, 0.010722421109676361, 0.04564491659402847, 0.006046086549758911, -0.044069308787584305, -0.04535658285021782, -0.04312404617667198, 0.018570676445961, 0.05564957112073898, -0.08198308199644089, 0.026750274002552032, 0.032734960317611694, 0.02813207358121872, -0.04574966058135033, -0.08129966259002686, -0.061146873980760574, 0.02761920541524887, -0.07555658370256424, 0.06677398830652237, 0.015534639358520508, 0.04408416897058487, 0.03010125458240509, 0.039695292711257935, 0.07712899893522263, 0.029498115181922913, -0.0806463211774826, 0.02273300290107727, -0.025705158710479736, 0.02252987027168274, -0.0713367909193039, 0.03554610162973404, -0.06336601078510284, 0.013069473206996918, -0.016290225088596344, -0.06851718574762344, -0.0526953749358654, 0.028180189430713654, -0.04433250054717064, -0.016386128962039948, 0.01704392582178116, 0.06339582055807114, -0.08249634504318237, 0.04644832760095596, -0.0279410257935524, 0.022988945245742798, -0.007096275687217712, 0.025384560227394104, 0.05763756483793259, 0.06773955374956131, -0.014405697584152222, 0.03538390249013901, -0.05522793158888817, -0.006909817457199097]"
1098,"[0.019754789769649506, 0.025048375129699707, 0.017214834690093994, 0.009846799075603485, 0.012128010392189026, 0.08021902292966843, 0.03334522992372513, 0.06724409013986588, 0.0795406624674797, 0.022437684237957, 0.004388287663459778, 0.01636817306280136, -0.004173927009105682, -0.016148515045642853, -0.059266097843647, 0.07458830624818802, 0.01996145397424698, -0.005131065845489502, 0.05657538026571274, -0.011209912598133087, 0.03552179038524628, -0.07186655700206757, -0.01897767186164856, 0.006256863474845886, 0.04304789751768112, -0.0787559226155281, -0.008810117840766907, -0.06796275824308395, 0.021545812487602234, 0.015544630587100983, 0.07409215718507767, -0.06454819440841675, -0.014270968735218048, 0.05380340665578842, -0.025248222053050995, 0.057582758367061615, -0.05967973917722702, 0.0019299760460853577, 0.02454497665166855, 0.0772138461470604, -0.02207513526082039, -0.012782961130142212, -0.03508058935403824, -0.01938168704509735, -0.05344364792108536, 0.06983523815870285, -0.05010370537638664, -0.000965312123298645, -0.04897040128707886, 0.0030058249831199646, 0.03504443168640137, -0.01654031127691269, -0.07859586179256439, -0.0816270112991333, -0.05737753212451935, -0.07892278581857681, -0.016360700130462646, -0.035713620483875275, 0.014203846454620361, 0.03062576800584793, -0.020106598734855652, -0.0660068690776825, 0.01702588051557541, -0.045044876635074615]"
