user,embedding
875,"[-0.050957951694726944, -0.10529033839702606, 0.019910261034965515, -0.0866166204214096, -0.014590650796890259, 0.05734691023826599, 0.07898171246051788, -0.03252630680799484, 0.020246431231498718, 0.04744724929332733, -0.09542258083820343, -0.07957230508327484, 0.03546452522277832, -0.05249623954296112, -0.01629675179719925, 0.013322673738002777, -0.07643018662929535, -0.07080814242362976, 0.07139864563941956, -0.0318746492266655, 0.07252287864685059, -0.012032121419906616, -0.07458982616662979, -0.026998020708560944, 0.10373477637767792, 0.10171453654766083, -0.04594069719314575, 0.013723723590373993, 0.04546254873275757, 0.05466663837432861, 0.0986470878124237, 0.06014928221702576, 0.046962201595306396, 0.10513414442539215, 0.03854630887508392, 0.08192302286624908, -0.006534501910209656, -0.02272866666316986, -0.06520283222198486, 0.08788996934890747, 0.04248252511024475, -0.0010365471243858337, -0.030872300267219543, -0.05416342243552208, -0.028180278837680817, -0.04743456095457077, 0.054772183299064636, -0.020387202501296997, 0.004350535571575165, -0.08592027425765991, -0.04405713081359863, 0.05214093625545502, 0.10312741994857788, -0.029059678316116333, 0.06662735342979431, -0.07951606065034866, 0.08502259850502014, 0.08449620008468628, -0.02117776870727539, -0.051265668123960495, -0.031696103513240814, 0.09837321937084198, 0.07627329230308533, -0.013657711446285248]"
883,"[-0.013774193823337555, -0.09081391245126724, -0.07853434979915619, 0.015657596290111542, 0.035078614950180054, 0.03458259999752045, 0.09370100498199463, -0.027587398886680603, 0.07940204441547394, -0.07032995671033859, 0.04039807617664337, 0.03820006549358368, -0.08978605270385742, -0.02672305703163147, 0.09080417454242706, -0.0948033332824707, -0.07513885945081711, -0.04173555225133896, 0.03523486852645874, 0.03199845552444458, 0.09118480980396271, 0.005201026797294617, -0.09485114365816116, 0.07380270957946777, 0.02407979965209961, -0.08937613666057587, -0.010041072964668274, 0.0033369287848472595, -0.10102950781583786, 0.10470111668109894, -0.08832569420337677, -0.10416107624769211, 0.09276548027992249, -0.07718876004219055, 0.04042491316795349, -0.07064737379550934, -0.011721186339855194, -0.06580819189548492, 0.08061483502388, 0.019031479954719543, 0.08163927495479584, 0.05123321712017059, 0.1045350730419159, 0.03116944432258606, 0.00936754047870636, 0.056892067193984985, 0.04254463315010071, 0.09941557049751282, 0.043682605028152466, 0.05576920509338379, 0.005785368382930756, 0.04798990488052368, 0.08647997677326202, -0.05432002991437912, 0.10457718372344971, -0.011712118983268738, -0.06165340915322304, 0.06226325035095215, -0.06914573907852173, -0.058904822915792465, 0.06045512855052948, 0.04471726715564728, 0.09086233377456665, -0.09853420406579971]"
315,"[-0.02319052815437317, 0.07019752264022827, 0.05111627280712128, 0.04062649607658386, 0.005446277558803558, -0.09806614369153976, 0.028171122074127197, -0.0687469020485878, 0.06415016949176788, -0.0661361888051033, -0.06369008123874664, 0.09096957743167877, 0.016562581062316895, 0.09305460751056671, 0.10218968987464905, 0.0685996264219284, -0.05948497727513313, -0.09767211228609085, 0.08399157226085663, -0.08000656962394714, -0.08864858746528625, -0.009108200669288635, 0.021831080317497253, -0.06565698981285095, -0.01173151284456253, -0.08044374734163284, -0.02758125215768814, -0.03661356866359711, -0.018333226442337036, 0.07881408929824829, -0.08978139609098434, 0.011120066046714783, -0.0614205040037632, -0.07178547978401184, -0.06725750863552094, -0.10186641663312912, 0.07072877883911133, -0.08507486432790756, 0.01174972951412201, 0.0314640998840332, 0.002118997275829315, -0.09023876488208771, -0.0456886887550354, -0.03695521503686905, 0.0300561785697937, -0.07327952235937119, -0.011589668691158295, 0.06341665983200073, -0.09614039212465286, 0.05723412334918976, 0.027812525629997253, 0.02156895399093628, 0.04485952854156494, 0.02398812770843506, -0.1033204197883606, -0.03437858819961548, 0.06095491349697113, -0.04517364129424095, 0.023494064807891846, 0.09136788547039032, -0.03295198827981949, 0.013196378946304321, 0.07502821087837219, -0.06420262157917023]"
437,"[-0.10226330161094666, -0.04465373232960701, -0.05758948251605034, -0.033305421471595764, 0.07417988777160645, -0.006838470697402954, -0.04677684232592583, -0.09796351939439774, -0.04613887146115303, 0.05740077793598175, 0.10240045189857483, -0.07206015288829803, 0.04622180759906769, -0.08404342830181122, 0.09496234357357025, 0.05951590836048126, -0.06421393156051636, -0.07832060754299164, 0.036346435546875, 0.025468572974205017, -0.006140455603599548, 0.00665564090013504, 0.06371541321277618, -0.06827452778816223, -0.03255632519721985, 0.09669114649295807, -0.037836067378520966, 0.05701538920402527, -0.09799129515886307, 0.039374127984046936, 0.020591601729393005, 0.08301275968551636, -0.04761860892176628, -0.08181555569171906, -0.017926648259162903, -0.004152245819568634, -0.08037681132555008, 0.09699031710624695, 0.016780786216259003, -0.08692311495542526, 0.041351646184921265, 0.09447658061981201, 0.07780267298221588, -0.06551167368888855, 0.0325351357460022, -0.02191311866044998, 0.01795705407857895, -0.08345822989940643, 0.05288730561733246, 0.017697826027870178, -0.09154058247804642, 0.007768191397190094, -0.08371387422084808, 0.023878544569015503, 0.03920474648475647, -0.012649580836296082, -0.009564869105815887, -0.03299570828676224, -0.05421015992760658, 0.042897820472717285, -0.041046567261219025, 0.02157127857208252, 0.01628897339105606, 0.0520799458026886]"
117,"[0.0962102860212326, 0.00898638367652893, -0.08962298184633255, -0.03818822652101517, 0.07711713016033173, -0.10265542566776276, -0.04502708464860916, 0.0008522570133209229, -0.05610679090023041, -0.09422960877418518, 0.020126670598983765, 0.08998671174049377, -0.06138107553124428, -0.046218391507864, -0.020288720726966858, 0.059146448969841, -0.09866800904273987, 0.03981509804725647, 0.005510024726390839, 0.06844247877597809, -0.07639320194721222, -0.043124862015247345, -0.10164466500282288, 0.06501561403274536, -0.07685983180999756, -0.003536999225616455, -0.055412326008081436, -0.027943946421146393, 0.07280510663986206, -0.06811251491308212, 0.044144198298454285, -0.05055015906691551, 0.022372320294380188, -0.095429427921772, 0.012101680040359497, -0.09015432000160217, -0.08031831681728363, -0.09244537353515625, -0.025365516543388367, -0.08677446842193604, -0.07177477329969406, 0.03696942329406738, -0.03971801698207855, -0.007665365934371948, -0.04751626402139664, -0.08699780702590942, 0.07110348343849182, 0.008575677871704102, 0.08655744791030884, -0.09410874545574188, -0.03126651048660278, 0.012899868190288544, 0.026847153902053833, -0.04714692756533623, -0.006027281284332275, -0.09051325172185898, 0.0547616183757782, -0.07547618448734283, 0.05707657337188721, -0.006163239479064941, 0.06531745195388794, -0.00789005309343338, -0.1003885567188263, 0.01701347529888153]"
533,"[0.011213652789592743, 0.009156271815299988, -0.096895731985569, -0.09940560162067413, -0.02745629847049713, -0.07446251064538956, -0.06463360786437988, -0.10194433480501175, 0.03234432637691498, 0.003034248948097229, -0.020441487431526184, -0.03058672696352005, -0.007262609899044037, -0.09945046901702881, 0.014660917222499847, -0.03762172907590866, 0.0029311850666999817, -0.07692545652389526, 0.060668110847473145, 0.09062659740447998, 0.02143999934196472, 0.09372448921203613, 0.0868104100227356, -0.053455501794815063, 0.07016327977180481, -0.051596466451883316, -0.07174008339643478, 0.03787900507450104, 0.059324607253074646, 0.05075967311859131, 0.012944601476192474, -0.0002033039927482605, -0.10307442396879196, 0.06133541464805603, -0.028058402240276337, -0.023801133036613464, 0.03648175299167633, -0.08875817060470581, 0.0017093867063522339, 0.07707230746746063, -0.0776074230670929, -0.05875778943300247, 0.10014168918132782, 0.039751291275024414, 0.05214419960975647, 0.049924954771995544, -0.06454417109489441, -0.04848538339138031, 0.051674261689186096, -0.06403021514415741, 0.053352341055870056, 0.06938226521015167, -0.021878376603126526, 0.012734316289424896, 0.02229173481464386, -0.01262502372264862, 7.51689076423645e-05, -0.07419371604919434, -0.00039108842611312866, -0.07173991948366165, -0.08646711707115173, 0.015550613403320312, 0.010735034942626953, 0.057601019740104675]"
684,"[-0.0964866504073143, 0.01161356270313263, 0.06239716708660126, 0.05461364984512329, 0.08270968496799469, -0.02450975775718689, 0.02002634108066559, 0.011518046259880066, 0.026204660534858704, -0.04895985871553421, -0.036902159452438354, -0.0010346248745918274, -0.0675131231546402, 0.09475928544998169, -0.04295174032449722, 0.057778507471084595, 0.032957375049591064, 0.05762957036495209, -0.0376335084438324, -0.05264860391616821, 0.003131479024887085, 0.014258816838264465, 0.07000663876533508, -0.09018360823392868, -0.09078358858823776, -0.028803914785385132, -0.00628962367773056, -0.09153919667005539, -0.06352435052394867, -0.009843721985816956, 0.10028518736362457, 0.05965268611907959, -0.005889266729354858, -0.06463752686977386, 0.04460829496383667, 0.09874647855758667, 0.01557953655719757, -0.02166157215833664, -0.10175789892673492, -0.10053842514753342, -0.08603207767009735, -0.07424238324165344, 0.0951019674539566, -0.03283084183931351, 0.005131721496582031, -0.09765022248029709, 0.0016171187162399292, 0.07762259244918823, -0.013576522469520569, -0.0346691757440567, 0.055036261677742004, 0.02016262710094452, -0.057024214416742325, 0.09125475585460663, 0.0907423198223114, 0.027102231979370117, 0.07905995845794678, 0.042718127369880676, -0.015036605298519135, 0.052721261978149414, -0.044300805777311325, 0.02357850968837738, -0.10185425728559494, -0.0318162739276886]"
710,"[0.09328316152095795, -0.008902624249458313, 0.09238599240779877, -0.06530702114105225, 0.03489281237125397, 0.079988032579422, 0.09343884885311127, 0.01056034117937088, 0.009110651910305023, 0.08878222107887268, -0.03690387308597565, 0.0652693659067154, -0.10130618512630463, 0.007467590272426605, 0.07723800837993622, 0.041408389806747437, -0.06300104409456253, 0.020277127623558044, 0.06866548955440521, 0.008055932819843292, 0.10385769605636597, -0.10420608520507812, 0.07771936058998108, 0.053307026624679565, 0.060133352875709534, -0.02844475954771042, -0.011587150394916534, -0.10033535957336426, -0.003560468554496765, 0.03879144787788391, -0.07990283519029617, -0.061332814395427704, -0.09022058546543121, -0.008384495973587036, 0.06180615723133087, 0.09658604860305786, -0.08518025279045105, 0.06694671511650085, -0.10408558696508408, -0.10416597872972488, 0.02824297547340393, -0.06345526874065399, 0.06732314825057983, 0.027571827173233032, 0.039421871304512024, -0.05521396920084953, 0.08384256064891815, 0.01786569505929947, 0.08905306458473206, 0.011666104197502136, 0.057260289788246155, 0.02624383568763733, -0.10131315141916275, 0.05249136686325073, -0.09251762181520462, 0.08346909284591675, -0.022557049989700317, -0.011570237576961517, 0.03436936438083649, -0.051823124289512634, -0.03821755200624466, 0.08021871745586395, -0.0023131370544433594, 0.045313283801078796]"
476,"[0.07479608058929443, 0.0430726557970047, 0.07352302968502045, 0.05936998128890991, 0.04264882206916809, -0.08726782351732254, -0.0341322124004364, 0.08675606548786163, -0.023897796869277954, -0.0702040046453476, -0.001609012484550476, -0.03381264954805374, -0.018643014132976532, -0.09807784855365753, 0.0439174622297287, 0.007221803069114685, -0.03234428912401199, 0.047884270548820496, 0.006743133068084717, 0.06350958347320557, 0.06673698127269745, -0.02935076504945755, 0.08899100124835968, -0.07113772630691528, 0.07071155309677124, 0.07275860011577606, -0.05234502628445625, 0.02081054449081421, 0.06654933094978333, 0.029217422008514404, -0.05896077677607536, 0.00692266970872879, -0.05302484706044197, -0.07367764413356781, -0.040712110698223114, 0.0980057418346405, -0.10198970139026642, -0.09555869549512863, 0.09297962486743927, -0.015275686979293823, 0.00944574922323227, 0.04757717251777649, -0.05566830933094025, -0.07604514807462692, -0.10485827177762985, -0.06179199740290642, -0.09083732217550278, -0.07393592596054077, 0.0008405521512031555, 0.08041022717952728, 0.03298892080783844, 0.031055212020874023, -0.016170471906661987, 0.026307374238967896, -0.08338106423616409, -0.03767188638448715, -0.009786732494831085, 0.022755876183509827, -0.04959127679467201, 0.0966450572013855, -0.09361271560192108, -0.024990268051624298, -0.020312808454036713, -0.051972292363643646]"
76,"[-0.08694279938936234, 0.0668274313211441, 0.003385305404663086, 0.04562157392501831, -0.08311319351196289, 0.08517062664031982, -0.07898326218128204, -0.05368269979953766, -0.005098350346088409, -0.002119794487953186, -0.07669771462678909, 0.05777403712272644, 0.09531505405902863, -0.020473912358283997, -0.012757621705532074, 0.04974690079689026, -0.09915393590927124, -0.09462522715330124, -0.047285567969083786, 0.00053367018699646, 0.09013448655605316, -0.09527955949306488, -0.05790076032280922, 0.058539122343063354, -0.010793060064315796, 0.0586281418800354, 0.08132986724376678, -0.06240101158618927, -0.042084552347660065, 0.059547096490859985, -0.06884058564901352, 0.07548098266124725, -0.09887778759002686, 0.03561823070049286, -0.07129034399986267, -0.0698460042476654, 0.06047247350215912, -0.05679987743496895, -0.09508959203958511, 0.050255030393600464, -0.07807279378175735, 0.04473784565925598, 0.04227416217327118, -0.054858457297086716, 0.0167432501912117, 0.02185976505279541, -0.03240659087896347, -0.09420495480298996, -0.09666886925697327, -0.03477972745895386, -0.022046156227588654, 0.05595880746841431, -0.10391592979431152, 0.030425339937210083, 0.01335170865058899, -0.08176346123218536, -0.10357717424631119, -0.010156802833080292, -0.014352038502693176, -0.08001217246055603, 0.01224171370267868, -0.07031753659248352, -0.028795912861824036, 0.0171729177236557]"
894,"[0.0731678456068039, 0.005700424313545227, 0.008105888962745667, -0.07893618941307068, -0.029118090867996216, -0.09117872267961502, -0.054445553570985794, -0.04857680946588516, -0.08653879165649414, 0.09545360505580902, -0.04473445191979408, 0.08175250887870789, 0.10521188378334045, 0.036868512630462646, -0.0992240384221077, -0.1009836196899414, -0.0787050724029541, 0.09506916999816895, 0.0198458731174469, -0.07590485364198685, -0.024645231664180756, -0.06656607985496521, -0.003190070390701294, 0.006093300879001617, 0.04551510512828827, -0.029278837144374847, -0.04430113360285759, -0.01937250792980194, 0.043312057852745056, 0.04359389841556549, 0.039609313011169434, 0.09796164929866791, 0.07402051985263824, 0.09230069816112518, -0.0629395842552185, -0.04710693284869194, 0.010826312005519867, 0.00911160558462143, -0.10276176035404205, -0.03957672417163849, 0.03071439266204834, 0.02652861177921295, 0.09865942597389221, 0.016521215438842773, -0.033087633550167084, -0.06446067243814468, -0.08160863816738129, 0.04223105311393738, -0.08399103581905365, 0.03266584873199463, -0.10337921231985092, 0.027252957224845886, 0.07185675203800201, -0.051588159054517746, -0.0794944316148758, -0.019848346710205078, -0.026847876608371735, -0.019453607499599457, -0.002609841525554657, -0.05162932723760605, -0.08953500539064407, 0.046393826603889465, 0.020037949085235596, 0.007758729159832001]"
924,"[0.008397512137889862, -0.01489190012216568, -0.054762765765190125, 0.06513643264770508, 0.037267059087753296, -0.10413851588964462, 0.04473671317100525, 0.0855969786643982, -0.05550473555922508, -0.020677387714385986, 0.07678809762001038, 0.05991275608539581, 0.03440023958683014, -0.05317871272563934, -0.06358364224433899, 0.03678832948207855, 0.012971259653568268, -0.05683556944131851, -0.1006455048918724, -0.00394795835018158, 0.10558249056339264, 0.009767696261405945, 0.012419864535331726, 0.06436328589916229, 0.09787289798259735, -0.08846162259578705, 0.07138454914093018, -0.06788600981235504, 0.005284793674945831, 0.021315336227416992, -0.07045704126358032, -0.06602654606103897, 0.05010038614273071, -0.022367261350154877, 0.08834248781204224, -0.08340990543365479, -0.005067057907581329, -0.07186278700828552, -0.09299328178167343, -0.08184216916561127, -0.0115424245595932, 0.004342392086982727, 0.018813729286193848, 0.024166062474250793, 0.045179590582847595, -0.10411934554576874, 0.05054716765880585, -0.07608768343925476, -0.03617683798074722, -0.09880075603723526, 0.05059453845024109, 0.06421603262424469, -0.0316547229886055, 0.06650455296039581, -0.009368062019348145, 0.09141497313976288, 0.028160706162452698, 0.034280866384506226, -0.07319599390029907, -0.10467708855867386, -0.09111746400594711, -0.03912375122308731, 0.08418089151382446, -0.01751267910003662]"
243,"[0.05455920100212097, -0.05570504441857338, -0.00983436405658722, -0.053266577422618866, -0.057898372411727905, 0.1027224063873291, -0.0401310995221138, 0.06716471910476685, -0.0976494550704956, -0.06813343614339828, 0.08072434365749359, -0.05251646414399147, -0.09198242425918579, -0.08446285128593445, 0.060236021876335144, -0.054507359862327576, -0.05860642343759537, -0.04296767711639404, 0.07543270289897919, -0.0886005237698555, 0.08447971940040588, 0.03903716802597046, -0.05972249060869217, -0.04213767498731613, 0.0009430274367332458, -0.10479404777288437, -0.07123657315969467, -0.049421682953834534, 0.022306054830551147, -0.060333989560604095, 0.012045368552207947, -0.013329744338989258, 0.059962138533592224, -0.023597650229930878, 0.05504152178764343, 0.004804283380508423, -0.04411514103412628, 0.09958115220069885, 0.09826143085956573, -0.043525975197553635, -0.08264249563217163, 0.0005834251642227173, 0.03879706561565399, -0.0031368881464004517, -0.0389426052570343, -0.09841076284646988, -0.023901231586933136, -0.007941670715808868, 0.09999924898147583, -0.0928206816315651, -0.029293499886989594, -0.05892455577850342, -0.017856135964393616, -0.08477899432182312, 0.019393637776374817, 0.05614122748374939, 0.07594163715839386, 0.02674928307533264, 0.0024137645959854126, -0.09654277563095093, -0.09250787645578384, 0.02467726171016693, 0.10186873376369476, 0.0744515210390091]"
538,"[-0.05218375101685524, 0.08719846606254578, -0.02710118144750595, -0.07825299352407455, 0.10295534133911133, 0.00965329259634018, 0.09439980983734131, -0.014739036560058594, 0.03396144509315491, -0.08539815992116928, 0.0623825341463089, -0.10563348233699799, -0.09225374460220337, -0.03887253999710083, -0.09956313669681549, -0.08982652425765991, -0.05347231775522232, -0.03965545445680618, -0.02922099083662033, 0.07595060765743256, -0.06492926180362701, -0.0927644670009613, -0.07918563485145569, 0.07694324851036072, 0.04400470852851868, -0.09854287654161453, -0.03859337419271469, -0.06494151055812836, -0.04231633245944977, 0.08246329426765442, 0.09279944002628326, 0.0722985714673996, -0.025389067828655243, 0.06978143751621246, -0.05184837058186531, 0.07545629143714905, -0.09496769309043884, -0.059945248067379, -0.07781729102134705, 0.01832439750432968, -0.05624653026461601, -0.08025841414928436, 0.03785499930381775, 0.034551769495010376, 0.05521085858345032, -0.051833637058734894, -0.07945550233125687, -0.08555543422698975, 0.09555207192897797, -0.06772160530090332, 0.010264776647090912, -0.08471347391605377, -0.053064387291669846, 0.08667348325252533, -0.010240048170089722, -0.02771153301000595, 0.06865429878234863, 0.012202933430671692, -0.0003542676568031311, 0.01925256848335266, 0.0900411605834961, 0.10443772375583649, 0.07299122214317322, 0.038286030292510986]"
568,"[0.02823011577129364, 0.09955906867980957, 0.05058494210243225, 0.02429419755935669, -0.05923950672149658, 0.07904204726219177, 0.02786479890346527, 0.0012227445840835571, -0.05484744906425476, 0.10498014092445374, 0.07834310829639435, 0.06285938620567322, 0.08730511367321014, 0.028600066900253296, 0.09383800625801086, -0.022909268736839294, 0.09120918810367584, 0.09539993107318878, 0.03371363878250122, 0.05045878887176514, -0.045382220298051834, -0.009909115731716156, 0.09603172540664673, 0.10043071210384369, -0.09517856687307358, -0.10311669111251831, 0.03448200225830078, 0.06106048822402954, 0.008822999894618988, -0.10223720222711563, -0.036861926317214966, 0.04278329014778137, 0.007993392646312714, 0.057305753231048584, 0.017367243766784668, -0.10052944719791412, 0.08501230180263519, 0.03322184085845947, 0.08945786952972412, 0.01666998118162155, -0.013601280748844147, -0.06689076125621796, 0.003988318145275116, -0.05319212004542351, 0.09267136454582214, 0.05002054572105408, -0.10007774829864502, -0.08162137120962143, -0.04749658331274986, 0.0832282304763794, 0.008155249059200287, -0.05944427475333214, -0.09558659791946411, 0.03615172207355499, 0.051266610622406006, 0.020603105425834656, 0.08686184883117676, -0.061482738703489304, 0.05915190279483795, -0.0704665258526802, -0.011736132204532623, -0.06610023230314255, -0.031555138528347015, 0.09406623244285583]"
844,"[0.08925259113311768, 0.02905203402042389, 0.008522279560565948, 0.07690802216529846, 0.08860789239406586, 0.06976597011089325, -0.01690562814474106, -0.07341258227825165, 0.0658363401889801, 0.03029102087020874, -0.08568786084651947, -0.03555835783481598, 0.047135233879089355, -0.07354535162448883, 0.09393475949764252, -0.08378185331821442, 0.10108053684234619, 0.0641331821680069, -0.0626087561249733, 0.020123615860939026, 0.020396023988723755, -0.037612415850162506, -0.10505802184343338, -0.08248910307884216, -0.09398593008518219, 0.04857262969017029, 0.047676220536231995, -0.0853390246629715, 0.04941323399543762, 0.05182620882987976, -0.020740121603012085, 0.06242398917675018, -0.04122330993413925, -0.05537429824471474, -0.05251046642661095, 0.0736953616142273, 0.07310295104980469, 0.04226888716220856, -0.008916348218917847, 0.0002958029508590698, -0.052833765745162964, -0.09348107129335403, -0.03373921662569046, -0.09899213165044785, -0.03911018371582031, -0.032987236976623535, -0.02211035043001175, 0.06405530869960785, 0.07617226243019104, -0.09288573265075684, 0.04512040317058563, 0.0059744566679000854, -0.01786905527114868, -0.08885467797517776, 0.016273245215415955, 0.07631103694438934, -0.005358807742595673, 0.027312904596328735, -0.05967867001891136, 0.06356263160705566, -0.039847277104854584, 0.05436387658119202, -0.06360311806201935, -0.009773701429367065]"
877,"[-0.08593601733446121, -0.059443164616823196, -0.030489131808280945, 0.09469577670097351, 0.10130132734775543, -0.09588155150413513, 0.052438318729400635, -0.08898257464170456, 0.07325085997581482, -0.02339312434196472, 0.02689896523952484, 0.06236495077610016, -0.046675633639097214, 0.09834125638008118, 0.04147982597351074, 0.09887495636940002, 0.08987656235694885, 0.0866425633430481, 0.026140302419662476, 0.07581737637519836, -0.026519671082496643, -0.10468053072690964, -0.011364132165908813, -0.06661981344223022, 0.09557211399078369, 0.05782882869243622, -0.012413784861564636, -0.0017772838473320007, 0.018522776663303375, 0.04049652814865112, -0.04014834016561508, -0.04777690768241882, -0.07321685552597046, -0.002450130879878998, -0.0688433051109314, 0.029361873865127563, -0.06102558597922325, -0.021022148430347443, -0.06140170618891716, -0.01357557624578476, 0.03284209966659546, 0.030461087822914124, 2.1420419216156006e-05, 0.051585420966148376, 0.08813764154911041, -0.044430408626794815, -0.0018216818571090698, -0.006770975887775421, 0.09633524715900421, -0.016228660941123962, 0.06531262397766113, -0.04789945110678673, 0.0706329196691513, -0.056321531534194946, -0.0892489105463028, -0.08246733248233795, 0.019415423274040222, 0.05183863639831543, -0.09154468774795532, 0.09290848672389984, -0.03451924026012421, -0.02939917892217636, -0.08895890414714813, -0.08893528580665588]"
28,"[-0.05058152973651886, 0.009157724678516388, -0.05504961311817169, 0.07738842070102692, -0.03855203092098236, 0.059739649295806885, -0.031246550381183624, -0.09263890236616135, 0.05310063064098358, -0.010929323732852936, 0.01749427616596222, -0.041836418211460114, 0.037440553307533264, -0.07258804887533188, 0.10021230578422546, 0.07637903094291687, 0.011439144611358643, -0.01976626366376877, 0.03459508717060089, 0.09697490930557251, -0.08722742646932602, 0.025763586163520813, 0.009091310203075409, -0.06938318908214569, 0.02450607717037201, 0.035475894808769226, -0.09356091171503067, -0.09280586242675781, -0.01674768328666687, 0.014685675501823425, -0.08858618140220642, 0.0078028663992881775, 0.08219118416309357, 0.013860732316970825, 0.016500115394592285, -0.03868001699447632, -0.0032386332750320435, -0.0033865198493003845, -0.00021710991859436035, 0.07754839956760406, -0.09401808679103851, -0.01913563907146454, -0.08618345856666565, 0.07387076318264008, -0.10042169690132141, -0.07147908210754395, -0.09045976400375366, -0.09974426031112671, 0.05585215985774994, 0.09011049568653107, -0.06457924097776413, -0.09401854127645493, 0.04715912044048309, 0.09118355810642242, -0.0889458879828453, -0.08952747285366058, 0.08987461030483246, -0.016594596207141876, 0.02868102490901947, -0.044540151953697205, -0.07550163567066193, 0.017172500491142273, -0.05510243400931358, -0.06218218058347702]"
65,"[-0.018106907606124878, 0.08499099314212799, -0.008269965648651123, -0.0016688406467437744, -0.03985065966844559, 0.08758556842803955, -0.03767997771501541, 0.056319206953048706, 0.06249956786632538, 0.1049642413854599, -0.045450907200574875, 0.017792358994483948, -0.004808798432350159, 0.10210402309894562, 0.09342965483665466, -0.014002732932567596, 0.036274075508117676, 0.002416953444480896, 0.014154225587844849, -0.039666734635829926, 0.03740637004375458, 0.05537055432796478, -0.08572474122047424, 0.05102747678756714, 0.03536568582057953, -0.01742170751094818, -0.054793376475572586, 0.028530403971672058, 0.07472853362560272, -0.0977410078048706, -0.09888414293527603, -0.00985851138830185, 0.008701421320438385, -0.01749619096517563, 0.08336034417152405, -0.08439073711633682, 0.03543679416179657, 0.062018051743507385, 0.05918246507644653, 0.07225769758224487, -0.10146425664424896, 0.01099085807800293, 0.09705045819282532, -0.0390186533331871, -0.02036517858505249, -0.08333545923233032, -0.025207042694091797, 0.048332393169403076, -0.018024608492851257, -0.06991934776306152, 0.036653414368629456, -0.01393166184425354, -0.05224476382136345, -0.04718349874019623, 0.07763895392417908, 0.08253201842308044, -0.042612023651599884, 0.08537667989730835, 0.049501463770866394, -0.10474304854869843, -0.10232742875814438, -0.009119242429733276, 0.006415367126464844, -0.09335746616125107]"
75,"[0.0419788658618927, -0.0932498574256897, -0.08031699806451797, 0.06625674664974213, 0.10474757850170135, 0.0997001975774765, -0.04277108609676361, 0.09310531616210938, 0.002679012715816498, -0.07901709526777267, -0.10472063720226288, 0.031081482768058777, 0.034694522619247437, -0.08950479328632355, -0.00404752790927887, -0.08055941015481949, -0.01847245544195175, -0.01299961656332016, -0.061242688447237015, -0.04153309762477875, -0.10092256963253021, -0.014661408960819244, 0.054662883281707764, -0.07416623830795288, 0.10178771615028381, -0.08599826693534851, -0.00930093228816986, 0.09832225739955902, 0.0013156458735466003, -0.04039952903985977, 0.08918628096580505, -0.012205660343170166, -0.06291671097278595, -0.015922829508781433, 0.0962291806936264, 0.0170547217130661, 0.08689133822917938, -0.07591377943754196, -0.03260202705860138, 0.07046705484390259, -0.010786406695842743, -0.0628473162651062, -0.040774866938591, -0.05450320616364479, 0.005441293120384216, 0.0767710953950882, -0.007845424115657806, -0.06915152072906494, -0.0020861104130744934, 0.026805326342582703, -0.04637302830815315, -0.05820677429437637, 0.09922395646572113, -0.018092237412929535, -0.0032021179795265198, 0.014901839196681976, -0.060948602855205536, -0.05654013156890869, -0.0821385383605957, -0.04899229109287262, 0.0505719929933548, 0.086290642619133, 0.04536542296409607, 0.08285030722618103]"
465,"[0.0162481889128685, 0.00038236379623413086, -0.07836723327636719, 0.05029112100601196, -0.09966519474983215, -0.040639497339725494, 0.04772591590881348, 0.08885253965854645, 0.03737461566925049, -0.02909895032644272, 0.04121531546115875, -0.051340796053409576, -0.053167879581451416, 0.09332145750522614, 0.045909494161605835, 0.054440319538116455, 0.01051640510559082, -0.06886383891105652, 0.05733683705329895, -0.05615260452032089, -0.04906509444117546, -0.000818789005279541, -0.06118981912732124, -0.06840546429157257, -0.016141220927238464, 0.04271078109741211, 0.011239476501941681, 0.08191284537315369, 0.09346388280391693, -0.07636820524930954, -0.08053848147392273, 0.09108343720436096, 0.034957051277160645, 0.08921410143375397, -0.078192338347435, -0.05745195224881172, -0.09023869037628174, 0.06397956609725952, -0.09195999056100845, -0.05344995856285095, 0.004714891314506531, -0.058169279247522354, -0.07540155947208405, -0.09616313874721527, 0.04230134189128876, -0.012130685150623322, -0.02636999636888504, -0.054651062935590744, 0.016405336558818817, -0.020639829337596893, 0.07649162411689758, 0.001238398253917694, -0.00914512574672699, 0.012615226209163666, -0.05270392447710037, 0.09677068889141083, 0.07460276782512665, 0.006064660847187042, -0.035018227994441986, -0.08558662980794907, 0.03703965246677399, -0.0018234625458717346, -0.032005779445171356, -0.040038421750068665]"
