item,embedding
168,"[-0.014333358034491539, -0.0028997717890888453, -0.015440660528838634, 0.003889545099809766, -0.009125384502112865, 0.007864375598728657, 0.004262868314981461, -0.0006881924928165972, -0.011378493160009384, -0.010697427205741405, -0.012729992158710957, -0.005000218749046326, -0.02300306037068367, 0.007669168524444103, 0.0020232610404491425, 0.016965068876743317, 0.02171122096478939, 0.009411189705133438, 0.01181847881525755, -0.000879014260135591, -0.012644569389522076, 0.013241133652627468, -0.006123989354819059, 0.006727371830493212, 0.011987686157226562, -0.02068673074245453, -0.010158594697713852, 0.01371982041746378, -0.01571672223508358, 0.007930123247206211, 0.010464420542120934, -0.012068349868059158, -0.010906885378062725, -0.00786559097468853, -0.009402369149029255, -0.01729404740035534, -0.00029543350683525205, 0.003960560541599989, 0.01242414303123951, 0.00033486122265458107, 0.010386902838945389, -0.0035714656114578247, -0.007445961702615023, -0.0019230043981224298, -0.017012953758239746, 0.013005337677896023, 0.0036747190169990063, -0.0015468437923118472, -0.0012754964409396052, -0.0045273080468177795, 0.015399118885397911, -0.019517701119184494, -0.014062420465052128, 0.018004484474658966, 0.015069582499563694, 0.0032830697018653154, -0.007819353602826595, 0.0204877108335495, 0.010083263739943504, -0.010648167692124844, -0.010395541787147522, 0.0013071370776742697, 0.011105818673968315, -0.017183756455779076]"
145,"[-0.00011542878928594291, -0.00920602772384882, 0.004267761018127203, 0.019232377409934998, 0.02007686346769333, -0.012477382086217403, 0.012885412201285362, 0.001064587035216391, -0.018060199916362762, -0.003252854570746422, -0.00616185087710619, 0.008390834555029869, -0.019269337877631187, -0.0093360161408782, 0.006305346731096506, 0.009816464968025684, 0.00428380910307169, -0.0061420113779604435, -0.004331499803811312, 0.011261790059506893, -0.0069626690819859505, 0.01966831274330616, -0.009789369069039822, -0.011351266875863075, 0.01979805901646614, -0.019732335582375526, -0.01763281598687172, -0.0020707477815449238, 0.00038114128983579576, -0.00796703901141882, 0.005160407163202763, 0.019290171563625336, -0.00898978766053915, -0.012779416516423225, 0.01205174159258604, -0.01902613788843155, -0.0026894330512732267, 0.002645968459546566, -0.006170631852000952, -0.015031522139906883, -0.0008998119155876338, 0.01662530191242695, -0.017641928046941757, 0.006571065168827772, 0.005563589744269848, -0.007177846040576696, -0.003463439177721739, 0.0012195968301966786, 0.015149283222854137, 0.016266116872429848, 0.01642267219722271, 0.018195439130067825, -0.015266011469066143, 0.007602340541779995, 0.015472439117729664, -0.017554890364408493, -0.008736943826079369, -0.0010351596865803003, 0.012278645299375057, 0.009711666032671928, -0.019217830151319504, 0.01022594328969717, -0.02022426389157772, 0.004904529079794884]"
502,"[-0.007617798633873463, -0.013063190504908562, 0.01623704843223095, -0.008137015625834465, 0.019282266497612, 0.020117586478590965, -0.016870515421032906, -0.0070585343055427074, 0.002779601374641061, 0.01381601020693779, 0.004717552103102207, 0.003573282388970256, 0.01222064346075058, -0.012147187255322933, 0.021352242678403854, 0.010414395481348038, -0.009441669099032879, 0.006187720224261284, -0.008620191365480423, -0.01300123706459999, 0.01594272442162037, -0.004245896358042955, -0.003641580231487751, 0.019863858819007874, -0.018273314461112022, 0.009752160869538784, -0.019281359389424324, -0.007817715406417847, -0.0171701367944479, 0.003044550307095051, 0.016248203814029694, 0.009683080948889256, -0.0030972228851169348, -0.007995017804205418, -0.01704482175409794, 0.007596881594508886, 0.019938357174396515, -0.009941504336893559, -0.013345867395401001, -0.014232336543500423, 0.006823507137596607, 0.019197307527065277, -0.006904079578816891, -0.01561705395579338, -0.0014025259297341108, 0.012386750429868698, 0.011639056727290154, -0.011821459978818893, -0.012765179388225079, -0.018402615562081337, -0.02080172672867775, 0.011849915608763695, 0.002173927379772067, -0.008410773240029812, -0.019263893365859985, 0.012850605882704258, 0.018970053642988205, 0.008290384896099567, -0.020180830731987953, -0.003393645631149411, 0.0056105428375303745, -0.005923816002905369, -0.010745080187916756, 0.0047140358947217464]"
732,"[-0.005438767373561859, -0.024409230798482895, -0.006749863736331463, -0.01419017929583788, 0.016342489048838615, 0.005277597811073065, 0.005029538180679083, 0.00855283997952938, -0.018630074337124825, -0.0064348685555160046, -0.00913067813962698, -0.003028580453246832, 0.0029930835589766502, -0.025187281891703606, -0.007443652953952551, 0.0205334834754467, -0.014466316439211369, 0.0008471317123621702, 0.013656464405357838, 0.009534604847431183, 0.018447833135724068, -0.023162072524428368, -0.015343070961534977, 0.006776128429919481, 0.01850813254714012, 0.012822415679693222, 0.01687525399029255, -0.00934804417192936, -0.013403993099927902, -0.0036558141000568867, 0.0009845512686297297, -0.006045205518603325, 0.002231655642390251, -0.013638810254633427, 0.00019885489018633962, 0.0025095997843891382, 0.009300640784204006, 0.0065426151268184185, -0.004280469845980406, -0.004047256428748369, -0.0056200637482106686, 0.0042525422759354115, 0.00514052202925086, -0.01776939071714878, 0.010839615948498249, -0.016535073518753052, -0.007445062976330519, 0.0019372082315385342, -0.016893064603209496, -0.0027341325767338276, -0.023734228685498238, 0.018502358347177505, 0.006100802682340145, 0.003912217449396849, 0.004392808303236961, 0.009133461862802505, -0.007838394492864609, 0.022266974672675133, -0.0131377549842, -0.01569175347685814, -0.013057420961558819, 0.022641755640506744, 0.01129752118140459, 0.016229867935180664]"
1065,"[0.00852374080568552, 0.008114234544336796, -0.011143126524984837, 0.016260020434856415, 0.016707725822925568, 0.008785547688603401, 0.01996266283094883, -0.023778611794114113, -0.020910484716296196, -0.0073049855418503284, 0.0036404437851160765, 0.005097800400108099, -0.001998172141611576, 0.004460988566279411, -0.007769335992634296, -0.008341844193637371, 0.006098784506320953, -0.008790066465735435, 0.011172335594892502, -0.01636183075606823, -0.005468003451824188, 0.0060743908397853374, 0.010692054405808449, -0.017608653753995895, -0.018150169402360916, 0.002796904183924198, -0.006457998882979155, 0.0051536173559725285, 0.010886052623391151, 0.013574589043855667, 0.005520365666598082, 0.021745817735791206, 0.006108390167355537, 0.017235515639185905, -0.00014546624151989818, 0.010835780762135983, -0.008158370852470398, -0.019450707361102104, -0.0009072267566807568, 0.009388814680278301, -0.0019220763351768255, 0.02091163583099842, -0.006230214145034552, 0.005670848302543163, 0.015618110075592995, 0.0037897557485848665, -0.023267121985554695, 0.0184114221483469, 0.010181388817727566, -0.007440418004989624, 0.0003618134360294789, 0.004958509933203459, -0.01291432324796915, -0.019400477409362793, 0.021444786339998245, 0.007650663144886494, -0.008806498721241951, -0.0072499425150454044, -0.019221002236008644, -0.0226633008569479, -0.015622353181242943, 0.012454536743462086, 0.001428748480975628, -0.0020201022271066904]"
186,"[-0.004327953793108463, -0.01962672360241413, 0.002266655908897519, -0.006083149462938309, 0.021279368549585342, -0.01972263865172863, -0.01961309276521206, 0.007996377535164356, 0.0027523706667125225, -0.007695916574448347, 0.009244654327630997, -0.013159846886992455, 0.011505148373544216, 0.010966562665998936, -0.009389984421432018, 0.007152695208787918, 0.005439430009573698, 0.02338097058236599, -0.018871460109949112, 0.010459277778863907, -0.0013878503814339638, -0.011991574428975582, 0.003469990100711584, 0.0070240190252661705, -0.0011398044880479574, -0.0018693202873691916, 0.00582160335034132, 0.007108574733138084, -0.015370775945484638, 0.0029383779037743807, -0.010233496315777302, 0.00959805492311716, -0.007805471308529377, -0.011734646745026112, 0.017757229506969452, -0.020784271880984306, -0.007604975253343582, -0.003607186721637845, 0.010113099589943886, 0.011092650704085827, -0.015278504230082035, -0.0004376592405606061, 0.009286072105169296, -0.007191772107034922, 0.02083190158009529, 0.004601293709129095, 0.009462888352572918, -0.004701419733464718, 0.013274050317704678, -0.013789662159979343, 0.009654222056269646, 0.013089415617287159, 0.010178398340940475, 0.004507459234446287, -0.004867875948548317, -0.011291367933154106, -0.02164223976433277, 0.015891650691628456, -0.008009438402950764, 0.006044636480510235, -0.011422306299209595, 0.0008951661875471473, 0.0002531617064960301, -0.01385088823735714]"
313,"[0.003759844694286585, -0.0023762471973896027, -0.014346860349178314, -0.004020099062472582, -0.007818801328539848, 0.0064022899605333805, -0.006645414512604475, 0.012734191492199898, 0.0072437492199242115, -0.0178818516433239, 0.003745846450328827, -0.009543337859213352, -0.009250666946172714, 0.0025927748065441847, 0.003610543441027403, -0.007876945659518242, 0.02028626948595047, -0.014450505375862122, 0.012513198889791965, -0.0051022241823375225, 0.0005287298117764294, 0.011070961132645607, 0.013739492744207382, -0.022631535306572914, 0.013003036379814148, -0.012994502671062946, 0.0095510920509696, -0.007288999389857054, 0.021995356306433678, 0.011438663117587566, -0.002222571289166808, -0.0011896182550117373, 0.0018140655010938644, 0.004561698064208031, 0.012951218523085117, 0.009335465729236603, 0.018815232440829277, 0.02000490203499794, -0.0026410510763525963, 0.013006119057536125, -0.013286372646689415, -0.005218102131038904, 0.008239180780947208, -0.011321566998958588, -0.013228416442871094, -0.007308808155357838, -0.006594869773834944, -0.01792648248374462, 0.007779747247695923, 0.0023733885027468204, -0.007275333162397146, -0.00939567293971777, -0.0017532106721773744, 0.016293663531541824, -0.0024696877226233482, 0.001858447678387165, 0.01765577681362629, -0.0014813888119533658, 0.014503107406198978, -0.006193183828145266, -0.005239706952124834, -0.011961081996560097, 0.005673521663993597, -0.011130993254482746]"
720,"[0.01823178492486477, -0.005331269931048155, -0.023034578189253807, 0.015812251716852188, -0.009135049767792225, -0.00019659737881738693, -0.011122895404696465, -0.01791737973690033, 0.00017602945445105433, -0.018614085391163826, -0.015655919909477234, -0.017364375293254852, 0.012948797084391117, -0.020345449447631836, 0.01123117282986641, 0.011696637608110905, -0.011615131981670856, 0.016411958262324333, 0.0011131312930956483, -0.014021594077348709, 0.008531253784894943, -0.015571690164506435, 0.0038979423698037863, -0.003322434611618519, 0.0030030813068151474, 0.007588689681142569, -0.009330179542303085, -0.011714661493897438, 0.015567556023597717, -0.01690351590514183, -0.013197247870266438, 0.0153372623026371, -0.012408537790179253, -0.01347421482205391, -0.017563240602612495, 0.004139167256653309, -0.0015846630558371544, -0.023624146357178688, 0.005371475592255592, 0.013118578121066093, 0.014514952898025513, 0.007434120401740074, 0.016371548175811768, -0.009890872053802013, -0.0030508721247315407, -7.277209078893065e-05, -0.01571544259786606, 0.017902810126543045, -0.007932850159704685, 0.006607732269912958, 0.0017134399386122823, -0.00940975546836853, -0.007355743553489447, 0.014528435654938221, -0.003256825963035226, -0.022164911031723022, -0.005964519456028938, -0.01074925996363163, 0.012343772687017918, 0.013739004731178284, 0.009706704877316952, 0.009059907868504524, -0.01427244208753109, -0.012078533880412579]"
380,"[0.00032698718132451177, -0.006034208461642265, 0.013755889609456062, 0.01010109018534422, 0.0018524546176195145, 0.0187224168330431, 0.003080987371504307, 0.009915722534060478, -0.0037684105336666107, -0.009392651729285717, 0.010686124674975872, 0.0061368681490421295, 0.0012915994739159942, -0.005644737742841244, 0.016252312809228897, 0.0194352138787508, -0.005918542388826609, 0.00021348943118937314, -0.006661287508904934, -0.010747354477643967, -0.009067357517778873, -0.0024265677202492952, 0.019982118159532547, 0.001830859575420618, -0.012869379483163357, 0.009128755889832973, 0.013323348946869373, 0.007018921431154013, -0.00894332118332386, -0.009973072446882725, -0.021097809076309204, 0.009341760538518429, -0.0202644020318985, -0.012719230726361275, -0.009357228875160217, 0.015911802649497986, 0.004996811039745808, -0.007542620413005352, -0.01563425548374653, -0.00225662300363183, 0.005471997894346714, 0.012746832333505154, 0.0037760762497782707, 0.012443582527339458, -0.008250189013779163, -0.006594518199563026, -0.010427049361169338, 0.009875728748738766, 0.005820976570248604, 0.011890766210854053, -0.005364781245589256, -0.019196797162294388, 0.010704420506954193, -0.005879820790141821, -0.011149189434945583, -0.00017673545517027378, -0.014084884896874428, 0.0038238640408962965, -0.00829954445362091, 0.0033761905506253242, -0.02388494461774826, -0.007842525839805603, -0.002668615896254778, 0.015196804888546467]"
447,"[0.016440438106656075, 0.015457290224730968, -0.012705111876130104, 0.016367541626095772, 0.010134034790098667, 0.02054491452872753, -0.009359941817820072, -0.015628796070814133, -0.013288188725709915, -0.0186470877379179, -0.020259831100702286, -0.004166297614574432, -0.013496121391654015, 0.008586854673922062, -0.012861410155892372, -0.01002992782741785, -0.010281985625624657, -0.012451834976673126, -0.01153527107089758, -0.0002662750775925815, 0.016467027366161346, -0.004959076642990112, 0.01983318291604519, -0.0006224822136573493, -0.011482873000204563, 0.0008479839889332652, 0.016157401725649834, -0.0036746137775480747, -0.019372032955288887, -0.015090291388332844, -0.00813604611903429, 0.008700194768607616, 0.014591677114367485, -0.015674717724323273, -0.0022600109223276377, -0.0023386473767459393, 0.01958741620182991, 0.0017362593207508326, -0.001719744992442429, -0.019884387031197548, -0.0067032636143267155, 0.018165092915296555, 0.018580934032797813, -0.006874879822134972, 0.007948890328407288, -0.0021261819638311863, -0.004287763498723507, 0.01030404306948185, -0.006149488501250744, -0.00032971930340863764, 0.009693354368209839, 0.0040907892398536205, -0.008851941674947739, -0.0025990691501647234, 0.009021461009979248, 0.010433963499963284, 0.020742446184158325, -0.012724533677101135, 0.015610912814736366, -0.00018489535432308912, -0.00882947351783514, -0.02131078578531742, -0.002529761753976345, -0.011432875879108906]"
479,"[-0.006584519054740667, 0.021974030882120132, -0.004988195840269327, -0.0007842918857932091, 0.01435260009020567, -0.0004222415154799819, -0.008593237958848476, 0.014793516136705875, 0.017870591953396797, -0.0013728635385632515, 0.006820373702794313, -0.001872041029855609, -0.01557172928005457, -0.010178652592003345, -0.019903218373656273, 0.017376277595758438, -0.01055988110601902, 0.005450486205518246, -2.6844325475394726e-05, -0.01796788163483143, 0.0014215975534170866, -0.005173295270651579, 0.01737329177558422, -0.019069723784923553, -0.016054006293416023, -0.00684386445209384, 0.0017922746483236551, 0.0220680832862854, 0.00802295096218586, 0.006959700025618076, -0.014040523208677769, 0.02113337069749832, -0.0034835897386074066, 0.004030016716569662, 0.017181476578116417, -0.0180166307836771, -0.01796693354845047, -0.001101384754292667, 0.019694948568940163, 0.0173779409378767, -0.011340153403580189, 0.016361456364393234, 0.005527784116566181, -0.00909766647964716, 0.021654337644577026, -0.006304614245891571, -0.0059155747294425964, -0.007521327584981918, 0.01804243214428425, 0.00548897497355938, 0.019775714725255966, 0.009203064255416393, -0.0024650930427014828, -0.011247251182794571, -0.002114704577252269, -0.020741255953907967, 0.017720339819788933, -0.01857968047261238, -0.019736848771572113, -0.019809117540717125, 0.016967296600341797, 0.019613316282629967, -0.003441247623413801, 0.014347180724143982]"
934,"[0.008833390660583973, 0.005306216422468424, -0.0033592605032026768, 0.01505249459296465, 0.014667168259620667, -0.007306357380002737, 0.00045718479668721557, -0.020905034616589546, 0.017990998923778534, 0.0010189658496528864, -0.007976717315614223, 0.02013729140162468, -0.01998378336429596, -0.016976187005639076, -0.02263481356203556, 0.02090790495276451, -0.007885080762207508, 0.0009448099881410599, -0.01668671891093254, -0.016569258645176888, -0.019663825631141663, 0.005475715734064579, 0.011392895132303238, -0.007282010279595852, 0.0010357045102864504, 0.0220626387745142, 0.016671543940901756, 0.009345946833491325, 0.0008981199935078621, -0.008408399298787117, 0.00608548941090703, 0.00744139077141881, -0.009734387509524822, -0.010121428407728672, -0.012364271096885204, -0.00988107267767191, -0.00674178171902895, 0.018333718180656433, -0.010038168169558048, 0.007150687277317047, -0.008498603478074074, 0.008972244337201118, -0.001408447977155447, -0.014781448990106583, 0.0058824121952056885, 0.020281588658690453, 0.02052774280309677, -0.01802549883723259, -0.0065531800501048565, -0.020449964329600334, -0.007113461848348379, -0.01596982032060623, -0.012029268778860569, -0.0004609167226590216, 0.003935311920940876, 0.005661030299961567, -0.016619455069303513, 0.0017246759962290525, 0.006880882196128368, -0.014593422412872314, -0.01211588829755783, 0.003308463841676712, -0.008253282867372036, 0.013431806117296219]"
318,"[0.003261776641011238, -0.0002999979187734425, -0.02194681577384472, 0.008410448208451271, -0.004684846848249435, 0.009161879308521748, -0.019067898392677307, -0.005057475063949823, 0.0025923701468855143, 0.0077042835764586926, -0.008712884038686752, -0.00044789392268285155, -0.013353865593671799, -0.02203432284295559, 0.006211197003722191, 0.012340434826910496, 0.015966851264238358, 0.017236776649951935, 0.0039655352011322975, 0.01148463785648346, 0.012153703719377518, -0.023428861051797867, -0.0122347641736269, 0.01760082319378853, -0.01523846946656704, -0.008755681104958057, 0.00820946879684925, 0.017725752666592598, -0.003667554585263133, 0.012100457213819027, -0.007833750918507576, 0.019644321873784065, -0.0028439259622246027, -0.01154759805649519, -0.014131318777799606, -0.002259134314954281, -0.01403214130550623, -0.00289016286842525, -0.0025295366067439318, -0.011848555877804756, 0.018733559176325798, -0.00873853825032711, 0.006829040125012398, -0.001037213602103293, 0.001476571662351489, -0.004566315561532974, -0.01946547068655491, -0.00390971964225173, -0.008561554364860058, -0.014520704746246338, -0.004544795490801334, -0.02151777595281601, -0.0025794683024287224, -0.010745024308562279, -0.007994561456143856, -0.0025893081910908222, 0.022223513573408127, -0.006656440440565348, 0.007532286923378706, 0.01210685446858406, 0.008012272417545319, -0.018320247530937195, -0.0033233517315238714, -0.005467296577990055]"
92,"[0.008029134012758732, -0.013950834982097149, -0.011484770104289055, -0.003112726379185915, 0.020667552947998047, 0.01508544385433197, 0.018981188535690308, -0.00232261442579329, 0.0015701788943260908, -0.011801417917013168, -0.001257554511539638, 0.001672843238338828, -0.015786966308951378, 0.008155347779393196, -0.013663001358509064, 0.008662445470690727, -0.011268123053014278, 0.0012843465665355325, 0.0039316811598837376, -0.01657877489924431, -0.004859535489231348, -0.009034405462443829, -0.013770033605396748, -0.005907636135816574, 0.021378375589847565, 0.01777050644159317, 0.0015484611503779888, -0.004279907327145338, -0.01752515509724617, -0.014164184220135212, -0.015517759136855602, -0.012077138759195805, -0.0021907780319452286, 0.01874241977930069, 0.007167237810790539, 0.0165296271443367, -0.00232112780213356, 0.01459824200719595, -0.011243791319429874, -0.004461580887436867, -0.011413507163524628, 0.01205439493060112, 0.017061693593859673, -0.02137327753007412, 0.007013309746980667, 0.0028463578782975674, -0.01837436854839325, -0.015115845948457718, 9.248076821677387e-05, 0.0189795084297657, 0.0016494393348693848, -0.018012281507253647, 0.007637621369212866, -0.0007586801657453179, 0.0031077249441295862, 0.0006654167082160711, 0.004126762039959431, -0.017657313495874405, -0.014663067646324635, 0.009266967885196209, 0.016988638788461685, 0.01729285530745983, -0.009735655039548874, 0.005951277446001768]"
969,"[0.015367683954536915, -0.007103916257619858, 0.007745225913822651, -0.00947062112390995, -0.016811303794384003, 0.0122017040848732, -0.010750067420303822, -0.0037664719857275486, 0.006420056335628033, -0.017156651243567467, -0.006687482353299856, -0.0005322114448063076, -0.011600901372730732, -0.0032917833887040615, -0.008133593946695328, -0.013534936122596264, 0.02093159221112728, -0.00596458837389946, 0.0070508988574147224, 0.0050811925902962685, -0.0175344068557024, 0.006866741459816694, -0.011469782330095768, 0.012665622867643833, -0.01352961640805006, 0.016236109659075737, -0.0131385438144207, -0.012055562809109688, 0.009477335959672928, -0.014772329479455948, -0.016679169610142708, 0.009408211335539818, 0.01588909700512886, 0.005811425391584635, 0.014804334379732609, 0.007494448218494654, 0.012382442131638527, 0.01070674043148756, -0.014329904690384865, 0.008422228507697582, 0.01923416554927826, 0.010077586397528648, -0.021496962755918503, -0.004605634603649378, 0.015189055353403091, -0.0035845048259943724, -0.0002496064407750964, -0.01832738146185875, 0.01584704779088497, -0.006454616319388151, 0.01588704064488411, 0.014460218138992786, 0.009380604140460491, 0.021895257756114006, -0.0024515786208212376, 0.012213167734444141, -0.016625193879008293, -0.007965931668877602, -0.01282545831054449, -0.0013599294470623136, 0.007319082971662283, -0.01159430481493473, -0.011289826594293118, -0.021986225619912148]"
366,"[0.0041841850616037846, -0.020493723452091217, -0.0033599629532545805, 0.007939046248793602, -0.0006575868465006351, 0.02036401815712452, 0.0030993279069662094, 0.009191717952489853, 0.01869319938123226, -0.0018204544903710485, 8.502595301251858e-05, -0.019124025478959084, -0.007416778244078159, -0.02187449485063553, 0.015078691765666008, -0.01749655231833458, -0.00027604849310591817, 0.0003446188347879797, 0.0034864696208387613, 0.002095351228490472, 0.007459638640284538, -0.010781507007777691, 0.0027478239499032497, 0.0216172244399786, 0.01577121391892433, 0.017809512093663216, 0.0066163851879537106, 0.006412019021809101, 0.0077708326280117035, 0.004018275998532772, -0.015684790909290314, 0.015306748449802399, 0.017416607588529587, 0.01588156446814537, 0.006104558240622282, -0.013597719371318817, -0.00431445287540555, -0.022959338501095772, 0.017457501962780952, -0.022134317085146904, -0.012045536190271378, 0.0069449469447135925, -0.016561314463615417, -0.011722532100975513, 0.014743261970579624, 0.0016702665016055107, 0.006822782102972269, -0.006233020685613155, 0.014478811994194984, -0.012248747050762177, -0.005334747023880482, 0.02224806882441044, -0.007645531557500362, -0.012390024028718472, 0.009814966470003128, -0.014210769906640053, 0.005173018667846918, 0.01813352480530739, 0.008288227021694183, -0.01787901669740677, 0.014553834684193134, -0.006844093091785908, -0.014979744330048561, 0.007676776964217424]"
1060,"[0.010297995992004871, -0.01989586465060711, -0.0004049787239637226, -0.007044155616313219, 0.016071399673819542, -0.005410251673310995, 0.007412530016154051, -0.0020338415633887053, -0.004021418746560812, 0.016984738409519196, -0.009840849786996841, -0.00046342311543412507, 0.004057364072650671, -0.002320449333637953, -0.004342591390013695, -0.020687978714704514, -0.0066086649894714355, -0.005682089831680059, 0.0050251479260623455, -0.004527285695075989, -6.574142025783658e-05, 0.006868972908705473, 0.0025092358700931072, 0.017055481672286987, 0.01706705428659916, -0.0026326002553105354, -0.011699796654284, 0.010061516426503658, -0.022179014980793, 0.0005282922647893429, 0.0074256486259400845, 0.0035215376410633326, 0.010133140720427036, 0.015474196523427963, -0.01684524118900299, -0.006314300466328859, 0.0046140593476593494, -0.01954776793718338, 0.005570703186094761, 0.013825721107423306, -0.00449065025895834, 0.009900123812258244, -0.010133881121873856, -0.015052640810608864, 0.01095975935459137, 0.0033017517998814583, 0.019602471962571144, 0.016163881868124008, -0.01134664099663496, 0.00048295408487319946, -0.001367382239550352, -0.00021195877343416214, 0.011491259559988976, 0.0055045634508132935, -0.005424680188298225, 0.01741819456219673, -0.01647767797112465, 0.02034091204404831, 0.020367233082652092, 0.0030078389681875706, 0.01605522818863392, -0.020124029368162155, 0.017686082050204277, 0.015807902440428734]"
270,"[0.01981884427368641, 0.0064284922555089, 0.010181133635342121, 0.0006437948904931545, 0.013161057606339455, -0.0061075519770383835, 0.021993041038513184, 0.011018676683306694, 0.02210385911166668, 0.017426496371626854, 0.011223128996789455, 0.02107468619942665, -0.01292562484741211, 0.011722080409526825, 0.018307095393538475, 0.007193194702267647, -0.01839037798345089, 0.014852161519229412, 0.013619002886116505, 0.01732417196035385, 0.014737934805452824, 0.011173896491527557, 0.00909360870718956, -0.012595799751579762, -0.013342004269361496, -0.014417975209653378, 0.0049046799540519714, -0.016365692019462585, -0.012177231721580029, -0.018619928508996964, 0.010782046243548393, 0.01939011737704277, -0.004004246089607477, 0.019305400550365448, -0.010199564509093761, -0.019763480871915817, -0.009893272072076797, -0.013579933904111385, -0.005572295747697353, -0.010189371183514595, 0.008110426366329193, -0.0037538609467446804, -0.022449275478720665, -0.0031714194919914007, -0.0004035969323012978, 0.006303314119577408, 0.0036318101920187473, 0.01594277285039425, -0.019080983474850655, 0.0073380861431360245, -0.018629908561706543, -0.019150154665112495, -0.02010563760995865, -0.0019301677821204066, -0.005031096749007702, 0.011895563453435898, 0.009577091783285141, -0.012513475492596626, -0.016165010631084442, 0.018238376826047897, -0.008850988931953907, 0.00422721728682518, -0.01254837866872549, -0.01765732653439045]"
